,2019q2,2018q4,2019q3,2019q1,2019q4
AllowanceForDoubtfulAccountsReceivableCurrent,1000000.0,1000000.0,,1000000.0,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3424000000.0,3411000000.0,,3338000000.0,
CashAndCashEquivalentsAtCarryingValue,259000000.0,676000000.0,,1011000000.0,
CommonStockParOrStatedValuePerShare,1.25,1.25,,1.25,
ReceivablesNetCurrent,337000000.0,444000000.0,,396000000.0,
CommonStockSharesAuthorized,1360000000.0,1360000000.0,,1360000000.0,
IncomeTaxesReceivable,163000000.0,14000000.0,,137000000.0,
InventoryNet,389000000.0,383000000.0,,389000000.0,
CommonStockSharesIssued,746390932.0,749198651.0,,746390932.0,
PrepaidExpenseCurrent,141000000.0,98000000.0,,98000000.0,
CommonStockSharesOutstanding,746390932.0,749198651.0,,746390932.0,
RestrictedInvestmentsCurrent,362000000.0,253000000.0,,0.0,
AssetsCurrent,1602000000.0,1715000000.0,,1602000000.0,
PropertyPlantAndEquipmentNet,1857000000.0,1672000000.0,,1618000000.0,
ConstructionInProgressGross,136000000.0,225000000.0,,136000000.0,
Timberandtimberlandsatcostlessdepletion,12671000000.0,,,,
MineralsandMineralRights,291000000.0,308000000.0,,308000000.0,
DeferredTaxAssetsNetNoncurrent,18000000.0,71000000.0,,15000000.0,
OtherAssetsNoncurrent,444000000.0,289000000.0,,312000000.0,
RestrictedInvestmentsNoncurrent,362000000.0,615000000.0,,615000000.0,
Assets,17249000000.0,17427000000.0,,17249000000.0,
LongTermDebtCurrent,500000000.0,62000000.0,,500000000.0,
Nonrecoursedebtcurrent,302000000.0,209000000.0,,,
LinesOfCreditCurrent,425000000.0,,,425000000.0,
AccountsPayableCurrent,243000000.0,249000000.0,,222000000.0,
AccruedLiabilitiesCurrent,411000000.0,645000000.0,,645000000.0,
LiabilitiesCurrent,1201000000.0,1273000000.0,,1165000000.0,
LongTermDebtNoncurrent,5419000000.0,5921000000.0,,5930000000.0,
DeferredIncomeTaxLiabilitiesNet,34000000.0,,,43000000.0,
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,542000000.0,1487000000.0,,527000000.0,
OtherLiabilitiesNoncurrent,275000000.0,276000000.0,,276000000.0,
Liabilities,8203000000.0,8370000000.0,,9160000000.0,
CommitmentsAndContingencies,,,,,
CommonStockValueOutstanding,933000000.0,936000000.0,,944000000.0,
AdditionalPaidInCapital,8172000000.0,8234000000.0,,8439000000.0,
RetainedEarningsAccumulatedDeficit,543000000.0,1078000000.0,,1078000000.0,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1786000000.0,-1562000000.0,,-1562000000.0,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,9046000000.0,8899000000.0,,8899000000.0,
LiabilitiesAndStockholdersEquity,17132000000.0,18059000000.0,,18059000000.0,
TimberAndTimberlands,,12954000000.0,,12954000000.0,
Goodwill,,40000000.0,,,
NonRecourseDebt,,0.0,,0.0,
VariableInterestEntityConsolidatedLiabilitiesCurrentNoRecourse,,,,209000000.0,
