,2019q2,2018q4,2019q3,2019q1,2019q4
InterestPaidCapitalized,3000000.0,6000000.0,,9000000.0,
NetIncomeLoss,269000000.0,130000000.0,,582000000.0,
DepreciationDepletionAndAmortization,120000000.0,394000000.0,,486000000.0,
BasisofLandSold,12000000.0,48000000.0,,124000000.0,
DeferredIncomeTaxExpenseBenefit,-123000000.0,9000000.0,,,
PensionAndOtherPostretirementBenefitExpense,478000000.0,72000000.0,,97000000.0,
ShareBasedCompensation,9000000.0,29000000.0,,60000000.0,
IncreaseDecreaseInReceivables,77000000.0,55000000.0,,54000000.0,
IncreaseDecreaseInIncomeTaxesReceivable,-5000000.0,116000000.0,,103000000.0,
IncreaseDecreaseInInventories,60000000.0,-4000000.0,,14000000.0,
IncreaseDecreaseInPrepaidExpense,5000000.0,9000000.0,,-5000000.0,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-82000000.0,184000000.0,,-154000000.0,
PensionAndOtherPostretirementBenefitContributions,14000000.0,355000000.0,,99000000.0,
IncreaseDecreaseInOtherOperatingCapitalNet,-9000000.0,60000000.0,,77000000.0,
NetCashProvidedByUsedInOperatingActivities,-14000000.0,820000000.0,,1112000000.0,
PaymentsToAcquirePropertyPlantAndEquipment,61000000.0,213000000.0,,368000000.0,
PaymentsForCapitalImprovements,20000000.0,46000000.0,,61000000.0,
ProceedsFromRelatedPartyDebt,253000000.0,,,,
PaymentsForProceedsFromOtherInvestingActivities,-18000000.0,-28000000.0,,-46000000.0,
NetCashProvidedByUsedInInvestingActivities,-76000000.0,192000000.0,,367000000.0,
PaymentsOfDividendsCommonStock,254000000.0,699000000.0,,995000000.0,
ProceedsFromIssuanceOfLongTermDebt,0.0,0.0,,0.0,
RepaymentsOfLongTermDebt,62000000.0,62000000.0,,831000000.0,
ProceedsFromLinesOfCredit,0.0,100000000.0,,0.0,
RepaymentsOfLinesOfCredit,0.0,100000000.0,,0.0,
ProceedsFromStockOptionsExercised,2000000.0,52000000.0,,128000000.0,
PaymentsForRepurchaseOfCommonStock,0.0,0.0,,2003000000.0,
ProceedsFromPaymentsForOtherFinancingActivities,-7000000.0,-2000000.0,,-7000000.0,
NetCashProvidedByUsedInFinancingActivities,-286000000.0,-1218000000.0,,-1162000000.0,
CashAndCashEquivalentsPeriodIncreaseDecrease,-75000000.0,-476000000.0,,-336000000.0,
CashAndCashEquivalentsAtCarryingValue,824000000.0,348000000.0,,334000000.0,
InterestPaidNet,127000000.0,285000000.0,,446000000.0,
IncomeTaxesPaidNet,17000000.0,129000000.0,,95000000.0,
AssetImpairmentCharges,,153000000.0,,37000000.0,
ProceedsFromSaleOfProductiveAssets,,423000000.0,,4000000.0,
DeferredIncomeTaxExpenseBenefitIncludingContinuingAndDiscontinuedOperations,,,,159000000.0,
GainLossOnSaleOfBusiness,,,,-789000000.0,
GainLossOnSaleOfPropertyPlantEquipment,,,,-73000000.0,
GainLossOnSaleOfProperty,,,,-99000000.0,
ProceedsFromDivestitureOfBusinesses,,,,2486000000.0,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,0.0,
ProceedsFromSaleOfInterestInPartnershipUnit,,,,108000000.0,
ProceedsFromPartnershipContribution,,,,440000000.0,
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,,0.0,
RepaymentsOfRelatedPartyDebt,,,,-209000000.0,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,0.0,
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,824000000.0,
