,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,4586294000.0,4095906000.0,4934260000.0,18735073000.0,14131281000.0
CostOfGoodsAndServicesSold,3150487000.0,9689653000.0,3300479000.0,10740106000.0,9954941000.0
GrossProfit,1508168000.0,4441628000.0,1598581000.0,4599607000.0,4441628000.0
SellingGeneralAndAdministrativeExpense,1197220000.0,1119266000.0,1148217000.0,4615290000.0,3684026000.0
DepreciationAndAmortization,58363000.0,117640000.0,128131000.0,241635000.0,197053000.0
ProvisionForDoubtfulAccounts,3969000.0,9182000.0,3666000.0,17147000.0,11624000.0
OperatingExpenses,1194835000.0,975284000.0,2405169000.0,4874072000.0,1185287000.0
InterestExpense,24109000.0,23263000.0,26476000.0,41486000.0,25084000.0
OtherNonoperatingIncomeExpense,-9607000.0,3787000.0,15495000.0,67822000.0,53366000.0
NonoperatingIncomeExpense,-11653000.0,-5251000.0,-22634000.0,10726000.0,-20298000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,211512000.0,787267000.0,300271000.0,1009268000.0,291735000.0
IncomeTaxExpenseBenefit,52743000.0,71508000.0,128961000.0,387100000.0,71508000.0
NetIncomeLoss,176576000.0,508574000.0,384680000.0,810474000.0,220227000.0
EarningsPerShareBasic,1.1,1.08,2.63,4.19,1.5
EarningsPerShareDiluted,1.09,1.49,2.62,4.59,1.49
CommonStockDividendsPerShareDeclared,0.7625,2.16,0.72,,0.72
WeightedAverageNumberOfSharesOutstandingBasic,146727000.0,146746000.0,146075000.0,146657000.0,145572000.0
WeightedAverageNumberDilutedSharesOutstandingAdjustment,713000.0,561000.0,548000.0,584000.0,654000.0
WeightedAverageNumberOfDilutedSharesOutstanding,146694000.0,147320000.0,147286000.0,147701000.0,146189000.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,27117000.0,38675000.0,-121113000.0,137694000.0,-147703000.0
OtherComprehensiveIncomeLossCashFlowHedgeandNetInvestmentHedgeGainLossafterReclassificationandTax,-16710000.0,752000.0,,28114000.0,45925000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,-7164000.0,-5780000.0,-9665000.0,73446000.0,-16689000.0
OtherComprehensiveIncomeLossNetOfTax,33334000.0,-109685000.0,-124093000.0,-82403000.0,-18926000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,207867000.0,514090000.0,312789000.0,604837000.0,154086000.0
