,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,3585000.0,8222000.0,,-1096000.0,3460000.0
DepreciationAmortizationAndAccretionNet,9577000.0,3192000.0,,6413000.0,12756000.0
AccretionAmortizationOfDiscountsAndPremiumsInvestments,96000.0,25000.0,,57000.0,10000.0
ShareBasedCompensation,1172000.0,652000.0,,770000.0,1600000.0
DeferredIncomeTaxExpenseBenefit,6242000.0,438000.0,,5312000.0,1051000.0
ProvisionForDoubtfulAccounts,185000.0,-43000.0,,155000.0,-179000.0
GainLossOnSaleOfPropertyPlantEquipment,-34000.0,-84000.0,,-31000.0,-84000.0
LifeInsuranceBenefits,0.0,0.0,,0.0,340000.0
IncreaseDecreaseInAccountsAndOtherReceivables,-35000.0,-718000.0,,-362000.0,6367000.0
IncreaseDecreaseInInventories,4248000.0,2933000.0,,5607000.0,-225000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,201000.0,1248000.0,,-970000.0,-1578000.0
IncreaseDecreaseInOtherOperatingAssets,32000.0,694000.0,,-55000.0,81000.0
IncreaseDecreaseInAccountsPayableAndIncomeTaxesPayable,2873000.0,7290000.0,,2295000.0,835000.0
IncreaseDecreaseInAccruedLiabilities,-1198000.0,-1780000.0,,-3637000.0,-589000.0
IncreaseDecreaseInDeferredCompensation,-421000.0,-5437000.0,,-436000.0,198000.0
IncreaseDecreaseInPensionAndPostretirementObligations,1287000.0,479000.0,,649000.0,3307000.0
IncreaseDecreaseInOtherOperatingLiabilities,249000.0,183000.0,,370000.0,583000.0
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-2750000.0,-482000.0,,9675000.0,3232000.0
NetCashProvidedByUsedInOperatingActivities,15364000.0,684000.0,,2692000.0,10612000.0
PaymentsToAcquirePropertyPlantAndEquipment,10162000.0,14763000.0,,6199000.0,15074000.0
ProceedsFromSaleOfPropertyPlantAndEquipment,0.0,64000.0,,0.0,7000.0
PaymentsToAcquireShortTermInvestments,4678000.0,13012000.0,,3948000.0,35911000.0
ProceedsFromSaleOfShortTermInvestments,38410000.0,52492000.0,,25840000.0,0.0
ProceedsFromLifeInsurancePolicies,1747000.0,1747000.0,,,0.0
NetCashProvidedByUsedInInvestingActivities,608000.0,-28044000.0,,-5100000.0,-7888000.0
RepaymentsOfSeniorDebt,3083000.0,3083000.0,,3083000.0,3083000.0
PaymentsOfDividendsCommonStock,4967000.0,5926000.0,,3287000.0,6656000.0
PaymentsForRepurchaseOfCommonStock,27000.0,135000.0,,27000.0,500000.0
ProceedsFromShortTermDebt,0.0,,,,
NetCashProvidedByUsedInFinancingActivities,-1781000.0,-4663000.0,,-6222000.0,-5344000.0
EffectOfExchangeRateOnCashAndCashEquivalents,-98000.0,111000.0,,-21000.0,136000.0
CashAndCashEquivalentsPeriodIncreaseDecrease,1518000.0,3662000.0,,286000.0,-2602000.0
CashAndCashEquivalentsAtCarryingValue,10613000.0,9019000.0,,9375000.0,9095000.0
CapitalExpendituresIncurredButNotYetPaid,468000.0,711000.0,,416000.0,997000.0
DividendsPayableCurrentAndNoncurrent,1689000.0,1656000.0,,1680000.0,1627000.0
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,424000.0,,,
DeferredIncomeTaxesAndTaxCredits,,7270000.0,,,-406000.0
IncreaseDecreaseInAccountsPayable,,-2436000.0,,,590000.0
PaymentsToAcquireBusinessesAndInterestInAffiliates,,0.0,,,0.0
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,0.0,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,0.0,,,
InterestPaid,,282000.0,,,
IncomeTaxesPaid,,3176000.0,,,1994000.0
InterestPaidNet,,,,,282000.0
ProceedsFromIncomeTaxRefunds,,,,,713000.0
