,2019q2,2018q4,2019q3,2019q1,2019q4
RegulatedOperatingRevenueElectricNonNuclear,419800000.0,2296200000.0,812100000.0,2875500000.0,1373000000.0
RegulatedOperatingRevenueGas,91200000.0,115500000.0,103900000.0,400900000.0,177000000.0
RegulatedOperatingRevenueOther,13200000.0,34400000.0,10500000.0,45400000.0,34200000.0
UnregulatedOperatingRevenue,8800000.0,10300000.0,10500000.0,39600000.0,10300000.0
RegulatedAndUnregulatedOperatingRevenue,415200000.0,1548200000.0,474800000.0,,1548200000.0
ElectricProductionExpense,89500000.0,639500000.0,,818100000.0,
CostOfTransmission,123000000.0,128300000.0,,359700000.0,
UtilitiesOperatingExpenseGasAndPetroleumPurchased,121600000.0,11300000.0,16800000.0,211400000.0,4900000.0
OtherCostAndExpenseOperating,181200000.0,468800000.0,172300000.0,645800000.0,468800000.0
UtilitiesOperatingExpenseMaintenanceAndOperations,56300000.0,102400000.0,205400000.0,209600000.0,62300000.0
DepreciationAndAmortization,120400000.0,209200000.0,117700000.0,411600000.0,423600000.0
TaxesExcludingIncomeAndExciseTaxes,13900000.0,35300000.0,24200000.0,102300000.0,84300000.0
CostsAndExpenses,297700000.0,670600000.0,640400000.0,1121900000.0,831600000.0
OperatingIncomeLoss,98100000.0,236300000.0,165100000.0,63400000.0,251600000.0
InterestExpense,29400000.0,30400000.0,30400000.0,97800000.0,92600000.0
IncomeLossFromEquityMethodInvestments,10900000.0,10100000.0,23600000.0,900000.0,35200000.0
PublicUtilitiesAllowanceForFundsUsedDuringConstructionAdditions,9600000.0,36700000.0,20000000.0,10500000.0,18800000.0
OtherNonoperatingIncomeExpense,-4000000.0,-4600000.0,-1500000.0,-10400000.0,-2000000.0
NonoperatingIncomeExpense,-17800000.0,-19900000.0,-17400000.0,-68600000.0,-17700000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,80300000.0,476600000.0,108900000.0,244300000.0,92600000.0
IncomeTaxExpenseBenefit,14600000.0,-18600000.0,11200000.0,36200000.0,-5900000.0
NetIncomeLoss,65700000.0,371200000.0,103400000.0,45300000.0,247100000.0
DividendsPreferredStock,2600000.0,2600000.0,5100000.0,10200000.0,7700000.0
NetIncomeLossAvailableToCommonStockholdersBasic,65700000.0,120400000.0,219700000.0,100400000.0,141100000.0
WeightedAverageNumberOfSharesOutstandingBasic,236500000.0,,237500000.0,,235200000.0
WeightedAverageNumberOfDilutedSharesOutstanding,236600000.0,,237300000.0,,232900000.0
EarningsPerShareBasicAndDiluted,0.52,0.87,0.93,2.19,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,208100000.0,,522300000.0,
IncomeLossFromDiscontinuedOperationsNetOfTax,,0.0,,0.0,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,235200000.0,,229700000.0,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,0.87,,1.65,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,0.0,,0.0,
IncomeLossFromContinuingOperations,,426800000.0,,205500000.0,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,0.0,,-2300000.0,
UtilitiesOperatingExpenseFuelUsed,,,180200000.0,,601700000.0
CostOfGoodsAndServicesSold,,,246100000.0,,107200000.0
Revenues,,,,472200000.0,
ImpairmentOfLongLivedAssetsHeldForUse,,,,86400000.0,
NetIncomeLossAttributableToNoncontrollingInterest,,,,0.0,
EarningsPerShareBasic,,,,,0.87
EarningsPerShareDiluted,,,,,1.87
