,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,-332000.0,902000.0,-655000.0,-332000.0,2673000.0
DepreciationDepletionAndAmortization,3898000.0,11839000.0,3000000.0,3552000.0,10085000.0
ShareBasedCompensation,2314000.0,0.0,4122000.0,0.0,6124000.0
ProvisionForDoubtfulAccounts,58000.0,14000.0,33000.0,28000.0,216000.0
AmortizationOfFinancingCosts,465000.0,443000.0,835000.0,221000.0,453000.0
GainLossOnDispositionOfAssets1,-8000.0,-4000.0,-5000.0,-5000.0,-5000.0
DeferredIncomeTaxesAndTaxCredits,-468000.0,-3000.0,-468000.0,-468000.0,-586000.0
FairValueAdjustmentOfWarrants,0.0,-28000.0,0.0,1681000.0,-415000.0
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,1747000.0,2458000.0,1151000.0,-349000.0,-218000.0
IncreaseDecreaseInAccountsReceivable,-1460000.0,1182000.0,-2205000.0,-2000000.0,-2430000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,584000.0,563000.0,1779000.0,641000.0,817000.0
IncreaseDecreaseInOtherOperatingAssets,1567000.0,142000.0,2369000.0,123000.0,-9000.0
IncreaseDecreaseInAccountsPayableTrade,-755000.0,509000.0,2489000.0,-726000.0,-384000.0
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,852000.0,2040000.0,-616000.0,446000.0,1572000.0
IncreaseDecreaseInDeferredRevenue,-1612000.0,388000.0,-3033000.0,-877000.0,2588000.0
IncreaseDecreaseInOtherNoncurrentLiabilities,149000.0,40000.0,-48000.0,-22000.0,-44000.0
PaymentForContingentConsiderationLiabilityOperatingActivities,1560000.0,2234000.0,1560000.0,0.0,2234000.0
NetCashProvidedByUsedInOperatingActivities,11424000.0,18080000.0,16297000.0,6072000.0,26597000.0
PaymentsToAcquirePropertyPlantAndEquipment,312000.0,862000.0,1309000.0,244000.0,636000.0
PaymentsForSoftware,782000.0,1452000.0,760000.0,412000.0,1092000.0
PaymentsToAcquireIntangibleAssets,954000.0,0.0,2708000.0,630000.0,3586000.0
PaymentsToAcquireBusinessesNetOfCashAcquired,26862000.0,32277000.0,126862000.0,21000000.0,32362000.0
PaymentsToAcquireOtherProductiveAssets,45000.0,8000.0,72000.0,0.0,8000.0
NetCashProvidedByUsedInInvestingActivities,-30106000.0,-47903000.0,-131705000.0,-22026000.0,-47903000.0
ProceedsFromLinesOfCredit,15500000.0,56500000.0,19250000.0,2500000.0,188491000.0
RepaymentsOfLinesOfCredit,12000000.0,23900000.0,14862000.0,8600000.0,23900000.0
ProceedsFromBankDebt,24671000.0,24671000.0,0.0,0.0,24671000.0
RepaymentsOfBankDebt,2500000.0,5000000.0,3750000.0,1250000.0,35000000.0
PaymentsOfDebtIssuanceCosts,0.0,254000.0,266000.0,209000.0,254000.0
PaymentsOfStockIssuanceCosts,846000.0,0.0,,509000.0,0.0
PaymentForContingentConsiderationLiabilityFinancingActivities,2634000.0,977000.0,2634000.0,0.0,977000.0
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,0.0,0.0,2025000.0,,2060000.0
NetCashProvidedByUsedInFinancingActivities,34343000.0,28924000.0,17467000.0,16270000.0,37352000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,822000.0,3775000.0,1170000.0,316000.0,1963000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,2059000.0,1968000.0,1237000.0,1968000.0,4189000.0
InterestPaidNet,6000000.0,5386000.0,2980000.0,730000.0,4911000.0
IncomeTaxesPaid,205000.0,483000.0,24611000.0,105000.0,1420000.0
RepaymentsOfUnsecuredDebt,,0.0,0.0,,0.0
RepaymentsOfNotesPayable,,0.0,5489000.0,,0.0
ProceedsFromWarrantExercises,,0.0,0.0,,0.0
ProceedsFromIssuanceOfCommonStock,,9000000.0,21660000.0,,111687000.0
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,0.0,4635000.0,,0.0
GainsLossesOnExtinguishmentOfDebt,,,0.0,,0.0
ProceedsFromIssuanceInitialPublicOffering,,,0.0,,0.0
ProceedsFromStockOptionsExercised,,,0.0,,0.0
