,2019q2,2018q4,2019q3,2019q1,2019q4
PreferredStockParOrStatedValuePerShare,0.01,0.01,0.01,0.01,0.01
CashAndDueFromBanks,161782000.0,139948000.0,181526000.0,139948000.0,233623000.0
PreferredStockSharesAuthorized,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
PreferredStockSharesIssued,0.0,0.0,0.0,0.0,0.0
FederalFundsSold,0.0,,,,
InterestBearingDepositsInBanks,42008000.0,135710000.0,49683000.0,42008000.0,172761000.0
PreferredStockSharesOutstanding,0.0,0.0,0.0,0.0,0.0
CommonStockParOrStatedValuePerShare,0.01,0.01,0.01,0.01,0.01
CashCashEquivalentsAndFederalFundsSold,202527000.0,307104000.0,231209000.0,203790000.0,406384000.0
CommonStockSharesAuthorized,117187500.0,117187500.0,117187500.0,117187500.0,117187500.0
AvailableForSaleSecuritiesDebtSecurities,2571663000.0,1778243000.0,2470634000.0,2571663000.0,2459036000.0
HeldToMaturitySecurities,297915000.0,648313000.0,252097000.0,297915000.0,234992000.0
DebtSecurities,2869578000.0,2426556000.0,2722731000.0,2426556000.0,2869578000.0
LoansReceivableHeldForSaleNetNotPartOfDisposalGroup,29389000.0,38833000.0,33156000.0,38833000.0,33156000.0
LoansAndLeasesReceivableNetOfDeferredIncome,8287549000.0,8123245000.0,8287549000.0,8287549000.0,8287549000.0
LoansAndLeasesReceivableAllowance,131239000.0,132535000.0,131239000.0,129568000.0,131239000.0
LoansAndLeasesReceivableNetReportedAmount,8196284000.0,6448256000.0,8156310000.0,8156310000.0,8156310000.0
PropertyPlantAndEquipmentNet,277619000.0,239006000.0,241528000.0,177348000.0,241528000.0
OtherRealEstateAndForeclosedAssets,7480000.0,14269000.0,7480000.0,7480000.0,7148000.0
InterestReceivable,54408000.0,62248000.0,54408000.0,44462000.0,54408000.0
DeferredIncomeTaxAssetsNet,12554000.0,37264000.0,23564000.0,38344000.0,23564000.0
FiniteLivedIntangibleAssetsNet,49242000.0,14184000.0,54646000.0,49242000.0,49242000.0
Goodwill,289586000.0,289535000.0,289586000.0,147053000.0,330887000.0
NonmarketableSecuritiesEquitySecurities,16435000.0,16502000.0,27871000.0,29884000.0,10427000.0
BankOwnedLifeInsurance,82320000.0,59351000.0,82320000.0,59351000.0,82320000.0
OtherAssets,75632000.0,37047000.0,76651000.0,76651000.0,76651000.0
Assets,12073779000.0,9706349000.0,12676361000.0,12115484000.0,13718792000.0
NoninterestBearingDepositLiabilities,3001178000.0,2311902000.0,3001178000.0,2311902000.0,3001178000.0
InterestBearingDepositLiabilities,6536996000.0,6498070000.0,6589798000.0,6492589000.0,7095859000.0
SecuritiesSoldUnderAgreementsToRepurchase,396151000.0,408754000.0,396151000.0,362573000.0,396151000.0
AdvancesFromFederalHomeLoanBanks,154683000.0,155328000.0,440175000.0,353995000.0,440175000.0
OtherBorrowings,14708000.0,9944000.0,14708000.0,14708000.0,14708000.0
SubordinatedDebt,134051000.0,,134051000.0,126135000.0,139913000.0
InterestPayableCurrentAndNoncurrent,4709000.0,4065000.0,5091000.0,4252000.0,4435000.0
OtherLiabilities,116526000.0,103162000.0,116526000.0,73168000.0,170151000.0
Liabilities,10599630000.0,8507292000.0,10599630000.0,8507292000.0,10599630000.0
PreferredStockValue,0.0,0.0,0.0,0.0,0.0
CommonStockValueOutstanding,845000.0,780000.0,866000.0,845000.0,922000.0
AdditionalPaidInCapitalCommonStock,1051253000.0,797997000.0,1051253000.0,1051253000.0,1051253000.0
RetainedEarningsAccumulatedDeficit,474818000.0,471021000.0,503773000.0,473183000.0,473183000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,23887000.0,-29717000.0,-1979000.0,-1979000.0,-1979000.0
StockholdersEquity,1515854000.0,1492612000.0,1473992000.0,1199057000.0,1492612000.0
LiabilitiesAndStockholdersEquity,12115484000.0,9706349000.0,12676361000.0,12115484000.0,13718792000.0
CommonStockSharesOutstanding,84588199.0,84521093.0,84521692.0,84521692.0,84521692.0
JuniorSubordinatedDebentureOwedToUnconsolidatedSubsidiaryTrust,,126135000.0,,,
