,2019q2,2018q4,2019q3,2019q1,2019q4
CommonStockParOrStatedValuePerShare,0.1,0.1,0.1,0.1,0.1
Land,83721000.0,87235000.0,83721000.0,83721000.0,83721000.0
CommonStockSharesAuthorized,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0
BuildingsAndImprovementsGross,149505000.0,147670000.0,144779000.0,147670000.0,5847000.0
CommonStockSharesIssued,9969174.0,10014667.0,9863451.0,9969174.0,9969174.0
ConstructionInProgressGross,7086000.0,1764000.0,6683000.0,6683000.0,6683000.0
RealEstateInvestmentPropertyAtCost,234947000.0,236669000.0,234947000.0,,234947000.0
RealEstateInvestmentPropertyAccumulatedDepreciation,29847000.0,26755000.0,27472000.0,,28871000.0
RealEstateInvestmentPropertyNet,211816000.0,209914000.0,204198000.0,,202663000.0
RealEstateInvestmentsOther,7167000.0,7176000.0,7167000.0,7176000.0,8283000.0
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,94294000.0,13406000.0,94937000.0,,103822000.0
RealEstateInvestments,302604000.0,238978000.0,302604000.0,302604000.0,314768000.0
CashAndCashEquivalentsAtCarryingValue,22547000.0,4524000.0,32849000.0,,69246000.0
EscrowDeposit,202000.0,333000.0,202000.0,202000.0,6734000.0
AccountsReceivableNetCurrent,564000.0,615000.0,783000.0,615000.0,6588000.0
AvailableForSaleSecuritiesDebtSecurities,165212000.0,191288000.0,165212000.0,165212000.0,17298000.0
IncomeTaxReceivable,8349000.0,2962000.0,27206000.0,2962000.0,547000.0
DeferredRentReceivablesNet,53000.0,223000.0,53000.0,53000.0,548000.0
DeferredCosts,990000.0,2708000.0,773000.0,2708000.0,1079000.0
OtherAssets,459000.0,179000.0,463000.0,455000.0,474000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperation,3224000.0,176694000.0,871000.0,176694000.0,32000.0
Assets,506123000.0,418734000.0,535147000.0,505488000.0,536297000.0
SecuredLongTermDebt,88789000.0,90029000.0,88789000.0,90029000.0,88891000.0
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,3545000.0,2081000.0,2044000.0,3545000.0,3545000.0
AccruedEnvironmentalLossContingenciesCurrent,100000.0,100000.0,92000.0,2037000.0,
DeferredRevenue,831000.0,107000.0,858000.0,27000.0,27000.0
DeferredTaxLiabilitiesNoncurrent,27981000.0,25982000.0,50439000.0,27981000.0,5940000.0
DeferredCompensationLiabilityCurrent,1450000.0,1452000.0,1446000.0,1457000.0,1439000.0
SecurityDepositLiability,244000.0,54000.0,252000.0,53000.0,53000.0
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,288000.0,1872000.0,158000.0,32280000.0,18000.0
Liabilities,121521000.0,154152000.0,144146000.0,154152000.0,122233000.0
CommitmentsAndContingencies,,,,,
CommonStockValueOutstanding,993000.0,1008000.0,986000.0,997000.0,333000.0
AdditionalPaidInCapitalCommonStock,57824000.0,55636000.0,57562000.0,58004000.0,58004000.0
RetainedEarningsUnappropriated,306704000.0,310620000.0,306307000.0,186855000.0,306307000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,859000.0,-375000.0,1210000.0,38000.0,-701000.0
StockholdersEquity,364607000.0,243530000.0,373131000.0,243530000.0,54797000.0
PartnersCapitalAttributableToNoncontrollingInterest,18648000.0,21052000.0,18648000.0,18648000.0,17182000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,383255000.0,264582000.0,391001000.0,198820000.0,390214000.0
LiabilitiesAndStockholdersEquity,505488000.0,418734000.0,505488000.0,505488000.0,72293000.0
SecuredDebtCurrent,,125000.0,,0.0,
PropertyPlantAndEquipmentGross,,,,236669000.0,91332000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,28394000.0,57765000.0
PropertyPlantAndEquipmentNet,,,,209914000.0,33911000.0
EquityMethodInvestments,,,,88884000.0,
Cash,,,,4524000.0,
LineOfCredit,,,,0.0,
AllowanceForDoubtfulAccountsReceivable,,,,,155000.0
PreferredStockNoParValue,,,,,0.01
PreferredStockSharesAuthorized,,,,,5000000.0
FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,,,,,5983000.0
PreferredStockSeriesAJuniorParticipating,,,,,250000.0
PreferredStockSharesIssued,,,,,0.0
InventoryNet,,,,,895000.0
PrepaidTires,,,,,1746000.0
PrepaidTaxesLicenses,,,,,536000.0
PrepaidInsurance,,,,,2348000.0
OtherPrepaidExpenseCurrent,,,,,334000.0
AssetsCurrent,,,,,34424000.0
FixturesAndEquipmentGross,,,,,82888000.0
Goodwill,,,,,3431000.0
IntangibleAssetsNetExcludingGoodwill,,,,,701000.0
OtherAssetsNoncurrent,,,,,170000.0
AccountsPayableCurrent,,,,,3271000.0
OtherLiabilities,,,,,1978000.0
BankOverdrafts,,,,,0.0
EmployeeRelatedLiabilitiesCurrent,,,,,3906000.0
AccruedInsuranceCurrent,,,,,1339000.0
OtherAccruedLiabilitiesCurrent,,,,,398000.0
LiabilitiesCurrent,,,,,10163000.0
AccruedInsuranceNoncurrent,,,,,204000.0
OtherLiabilitiesNoncurrent,,,,,1104000.0
PreferredStockValueOutstanding,,,,,0.0
RetainedEarningsAccumulatedDeficit,,,,,14472000.0
