,2019q2,2018q4,2019q3,2019q1,2019q4
AllowanceForDoubtfulAccountsReceivableCurrent,143300000.0,142200000.0,141400000.0,144400000.0,144400000.0
CashAndCashEquivalentsAtCarryingValue,631000000.0,529900000.0,631000000.0,529900000.0,631000000.0
AccountsReceivableNetCurrent,607300000.0,571500000.0,699800000.0,556500000.0,607300000.0
PrepaidExpenseCurrent,59300000.0,65500000.0,65000000.0,73200000.0,67300000.0
OtherAssetsCurrent,260100000.0,261700000.0,257000000.0,222900000.0,232100000.0
PreferredStockParOrStatedValuePerShare,0.01,0.01,0.01,0.01,0.01
PreferredStockSharesIssued,0.0,0.0,0.0,0.0,0.0
AssetsCurrent,1548900000.0,1374800000.0,1979200000.0,1374800000.0,1644800000.0
PreferredStockSharesOutstanding,0.0,0.0,0.0,0.0,0.0
Goodwill,5225400000.0,5544900000.0,5182800000.0,5673600000.0,4973000000.0
PropertyPlantAndEquipmentNet,4381100000.0,4182600000.0,4236900000.0,4169200000.0,4282000000.0
FiniteLivedIntangibleAssetsNet,1165700000.0,1316200000.0,1165700000.0,1165700000.0,1165700000.0
IndefiniteLivedIntangibleAssetsExcludingGoodwill,562500000.0,563800000.0,563000000.0,562500000.0,561500000.0
OtherAssetsNoncurrent,804700000.0,517700000.0,703400000.0,517700000.0,806400000.0
Assets,13643700000.0,13616900000.0,13907000000.0,13446600000.0,13446600000.0
AccountsPayableCurrent,321800000.0,286800000.0,352100000.0,297400000.0,295300000.0
ContractWithCustomerLiabilityCurrent,161700000.0,143400000.0,169100000.0,143400000.0,163400000.0
LongTermDebtAndCapitalLeaseObligationsCurrent,302500000.0,381700000.0,172400000.0,263300000.0,181600000.0
AccruedCapitalExpendituresCurrent,75000000.0,128600000.0,57100000.0,75000000.0,52600000.0
InterestPayableCurrent,118700000.0,115600000.0,108100000.0,115600000.0,80500000.0
AccruedIncomeTaxesCurrent,29000000.0,69600000.0,29800000.0,91500000.0,29800000.0
OtherAccruedLiabilitiesCurrent,623600000.0,753400000.0,753600000.0,623600000.0,537600000.0
LiabilitiesCurrent,1751700000.0,1792500000.0,1608700000.0,1586900000.0,1608700000.0
LongTermDebtAndCapitalLeaseObligations,6379600000.0,6248100000.0,6860600000.0,6108200000.0,6906300000.0
DeferredIncomeTaxLiabilitiesNet,473600000.0,570500000.0,440400000.0,543000000.0,543000000.0
ContractWithCustomerLiabilityNoncurrent,239000000.0,,239000000.0,,239000000.0
OtherLiabilitiesNoncurrent,687400000.0,697800000.0,750800000.0,697800000.0,552900000.0
Liabilities,9525400000.0,9466100000.0,9903100000.0,8926300000.0,9610600000.0
CommitmentsAndContingencies,,,,,
PreferredStockValue,0.0,0.0,0.0,0.0,0.0
AdditionalPaidInCapital,4494100000.0,4413600000.0,4494100000.0,4494100000.0,4563000000.0
RetainedEarningsAccumulatedDeficit,-1408700000.0,-1134000000.0,-1367000000.0,-1367000000.0,-1367000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-6600000.0,-64200000.0,-16300000.0,-64200000.0,-16300000.0
StockholdersEquity,3095100000.0,3126900000.0,2979200000.0,3329600000.0,3112600000.0
MinorityInterest,1023200000.0,1358400000.0,1024700000.0,1361000000.0,907600000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4123400000.0,4485300000.0,4118300000.0,4690600000.0,3931700000.0
LiabilitiesAndStockholdersEquity,13643700000.0,13616900000.0,13907000000.0,13616900000.0,13446600000.0
RestrictedCash,,261800000.0,,,
CommonStockSharesAuthorized,,,50000000.0,,50000000.0
CommonStockSharesOutstanding,,,,4433222313.0,
EmployeeRelatedLiabilitiesCurrent,,,,,84700000.0
