,2019q2,2018q4,2019q3,2019q1,2019q4
PreferredStockParOrStatedValuePerShare,0.01,0.01,0.01,0.01,0.01
PreferredStockSharesAuthorized,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
PreferredStockSharesIssued,0.0,0.0,0.0,0.0,0.0
CashAndCashEquivalentsAtCarryingValue,177142000.0,127517000.0,192229000.0,144623000.0,127517000.0
RestrictedCashAndCashEquivalentsAtCarryingValue,457000.0,661000.0,326000.0,661000.0,488000.0
PreferredStockSharesOutstanding,0.0,0.0,0.0,0.0,0.0
ReceivablesNetCurrent,568099000.0,627003000.0,637546000.0,568099000.0,702636000.0
CommonStockParOrStatedValuePerShare,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0
OtherAssetsCurrent,80914000.0,57131000.0,69547000.0,,69547000.0
CommonStockSharesIssued,65646621.0,63623950.0,65394526.0,63623950.0,63240925.0
AssetsCurrent,855725000.0,877024000.0,869217000.0,782355000.0,782355000.0
PropertyPlantAndEquipmentNet,163553000.0,143070000.0,171584000.0,143070000.0,154764000.0
CommonStockSharesOutstanding,65394526.0,63623950.0,65394526.0,63623950.0,65394526.0
OperatingLeaseRightOfUseAsset,179532000.0,,188934000.0,,181813000.0
Goodwill,1499899000.0,1501620000.0,1494026000.0,1512424000.0,1494762000.0
IntangibleAssetsNetExcludingGoodwill,704446000.0,725009000.0,670226000.0,704446000.0,649295000.0
OtherAssetsNoncurrent,50140000.0,54032000.0,48551000.0,30502000.0,50140000.0
Assets,3186467000.0,3250620000.0,3442538000.0,3186467000.0,3500456000.0
AccountsPayableCurrent,58655000.0,59794000.0,64972000.0,43734000.0,43734000.0
AccruedExpensesAndOtherLiabilitiesCurrent,428531000.0,317481000.0,346118000.0,369477000.0,413783000.0
OperatingLeaseLiabilityCurrent,30985000.0,,33953000.0,,34708000.0
ContractWithCustomerLiabilityCurrent,432482000.0,479686000.0,434777000.0,441357000.0,441357000.0
LiabilitiesCurrent,898874000.0,971616000.0,898874000.0,971616000.0,872703000.0
LongTermDebtNoncurrent,1082714000.0,1191511000.0,1113051000.0,1082384000.0,1082384000.0
OperatingLeaseLiabilityNoncurrent,170210000.0,,177124000.0,,0.0
DeferredTaxLiabilities,100712000.0,107207000.0,100712000.0,,73522000.0
OtherLiabilitiesNoncurrent,26724000.0,112371000.0,31512000.0,53077000.0,53077000.0
Liabilities,2135047000.0,2270244000.0,2278838000.0,2421565000.0,2553713000.0
CommitmentsAndContingencies,,,,,
PreferredStockValue,0.0,0.0,0.0,0.0,0.0
CommonStockValue,656000.0,636000.0,657000.0,636000.0,632000.0
AdditionalPaidInCapitalCommonStock,960535000.0,940444000.0,960535000.0,905423000.0,975233000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-169624000.0,-136470000.0,-170980000.0,-170659000.0,-170659000.0
RetainedEarningsAccumulatedDeficit,254500000.0,161182000.0,338293000.0,161182000.0,168481000.0
StockholdersEquity,1108647000.0,973843000.0,1045030000.0,1045030000.0,1045030000.0
MinorityInterest,6517000.0,5710000.0,5710000.0,5710000.0,6533000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1115164000.0,936481000.0,944876000.0,936481000.0,1051420000.0
LiabilitiesAndStockholdersEquity,3186467000.0,3250620000.0,3442538000.0,3186467000.0,3500456000.0
LinesOfCreditCurrent,,0.0,,0.0,
LongTermDebtCurrent,,28789000.0,,28789000.0,
PrepaidExpenseAndOtherAssetsCurrent,,,,66605000.0,
IncomeTaxesReceivable,,,,1551000.0,
DeferredIncomeTaxAssetsNet,,,,8939000.0,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,0.0,
DeferredFinanceCostsNoncurrentNet,,,,1844000.0,
AccruedIncomeTaxesCurrent,,,,44306000.0,
DeferredIncomeTaxLiabilitiesNet,,,,112181000.0,
