,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,12852000.0,17336000.0,26784000.0,53757000.0,17919000.0
DepreciationAndAmortization,9726000.0,28522000.0,19797000.0,38633000.0,29973000.0
ProvisionForDoubtfulAccounts,151000.0,720000.0,331000.0,816000.0,469000.0
DeferredIncomeTaxesAndTaxCredits,440000.0,9004000.0,-2432000.0,27640000.0,1245000.0
ShareBasedCompensation,1845000.0,3648000.0,2179000.0,3397000.0,3648000.0
OtherNoncashIncomeExpense,1455000.0,566000.0,-176000.0,-585000.0,-230000.0
IncreaseDecreaseInAccountsReceivable,-5755000.0,10683000.0,835000.0,-1882000.0,4385000.0
IncreaseDecreaseInUnbilledReceivables,1548000.0,1135000.0,-1730000.0,-960000.0,-2393000.0
IncreaseDecreaseInAccountsAndOtherReceivables,-4411000.0,-4755000.0,-69000.0,896000.0,-505000.0
IncreaseDecreaseReceivableFromGovernment,6629000.0,14818000.0,2909000.0,20976000.0,4160000.0
IncreaseDecreaseInMaterialsAndSupplies,-194000.0,1083000.0,569000.0,751000.0,256000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,3178000.0,1401000.0,1171000.0,154000.0,-3029000.0
IncreaseDecreaseinContractAssets,1576000.0,-11345000.0,2934000.0,-5941000.0,-11345000.0
IncreaseDecreaseInRegulatoryAssetsAndLiabilities,3987000.0,-22945000.0,-12240000.0,5610000.0,19112000.0
IncreaseDecreaseInAccountsPayable,-5963000.0,726000.0,3127000.0,-3442000.0,-2108000.0
IncreaseDecreaseInRelatedPartyReceivablePayableCurrent,-641000.0,-361000.0,26000.0,-390000.0,-361000.0
IncreaseDecreaseInIncomeTaxes,4969000.0,23657000.0,5893000.0,973000.0,3585000.0
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,2896000.0,5031000.0,4034000.0,-1501000.0,5031000.0
IncreaseDecreaseInPensionAndPostretirementObligations,1356000.0,-2285000.0,2495000.0,-1086000.0,-2305000.0
IncreaseDecreaseInOtherOperatingLiabilities,-1657000.0,1831000.0,-7936000.0,-2057000.0,-568000.0
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,35728000.0,93762000.0,60594000.0,120439000.0,
PaymentsToAcquirePropertyPlantAndEquipment,39113000.0,79240000.0,53510000.0,129867000.0,87328000.0
PaymentsForProceedsFromOtherInvestingActivities,-130000.0,1492000.0,-98000.0,,1492000.0
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-27462000.0,-80732000.0,-58655000.0,-117898000.0,
ProceedsFromIssuanceOfCommonSharesAndStockOptionExercises,340000.0,884000.0,366000.0,909000.0,416000.0
ProceedsFromContributionInAidOfConstruction,1083000.0,6132000.0,6290000.0,6660000.0,4363000.0
RepaymentsOfAdvancesForConstruction,562000.0,3223000.0,4074000.0,3889000.0,3223000.0
RepaymentsOfLongTermDebt,89000.0,326000.0,40200000.0,329000.0,326000.0
PaymentsForProceedsFromRelatedPartyDebt,-59500000.0,-16000000.0,-15000000.0,-22500000.0,-94000000.0
IncreaseDecreaseInNotesPayableCurrent,56000000.0,-44000000.0,18000000.0,,99000000.0
PaymentsOfDividends,10100000.0,28850000.0,20232000.0,38937000.0,10100000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,1569000.0,,1310000.0,,1055000.0
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5672000.0,-49051000.0,-4273000.0,-64743000.0,
CashAndCashEquivalentsPeriodIncreaseDecrease,-3663000.0,-61000.0,-3646000.0,3973000.0,3257000.0
CashAndCashEquivalentsAtCarryingValue,214000.0,436000.0,7141000.0,,214000.0
CapitalExpendituresIncurredButNotYetPaid,13910000.0,21703000.0,16016000.0,,21703000.0
ContributionOfProperty,678000.0,1796000.0,1241000.0,,1968000.0
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,43000.0,0.0,8318000.0,83000.0
IncreaseDecreaseInCostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,-7576000.0,,10433000.0,
IncreaseDecreaseInReceivablePayableFromRelatedPartiesIncomeTaxes,,5031000.0,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,34324000.0,83000.0,0.0,63000.0
ProceedsFromPaymentsForOtherFinancingActivities,,-1288000.0,,-1253000.0,
UnrealizedGainLossOnInvestments,,,2187000.0,,2512000.0
PaymentsToAcquireInvestments,,,,1553000.0,
ProceedsFromIssuanceOfCommonStock,,,,47500000.0,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,0.0,
PaymentsForProceedsFromNotesPayableToBank,,,,31000000.0,
PaymentsOfDividendsFromSubsidiaries,,,,68850000.0,
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,4364000.0,
NetCashProvidedByUsedInOperatingActivities,,,,,108405000.0
NetCashProvidedByUsedInInvestingActivities,,,,,-104429000.0
NetCashProvidedByUsedInFinancingActivities,,,,,29625000.0
