,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,17833000.0,18234000.0,27453000.0,78590000.0,
DepreciationDepletionAndAmortization,2979000.0,1141000.0,510000.0,1396000.0,
IncreaseDecreaseInDeferredIncomeTaxes,-22983000.0,-2913000.0,-583000.0,-18945000.0,
IncreaseDecreaseInPayableToRelatedPartiesPursuantToTaxReceivableAgreement,-9778000.0,-839000.0,202000.0,-4298000.0,
WriteOffOfDeferredDebtIssuanceCost,3359000.0,0.0,,0.0,
ShareBasedCompensation,5544000.0,2988000.0,1587000.0,4777000.0,
CostmethodInvestmentsRealizedGainLossExcludingOtherThanTemporaryImpairments,11133000.0,,,,
IncomeLossFromEquityMethodInvestments,12801000.0,5162000.0,6213000.0,13066000.0,
EquityMethodInvestmentDividendsOrDistributions,10843000.0,7525000.0,,11652000.0,
OtherOperatingActivitiesCashFlowStatement,1411000.0,1028000.0,80000.0,66000.0,
IncreaseDecreaseInFeesReceivable,5390000.0,-1246000.0,1786000.0,987000.0,
IncreaseDecreaseInPrepaidExpense,1038000.0,-465000.0,88000.0,-1016000.0,
IncreaseDecreaseInDueFromRelatedParties,-77000.0,-1445000.0,-1273000.0,962000.0,
IncreaseDecreaseInOtherOperatingAssets,610000.0,831000.0,-577000.0,311000.0,
IncreaseDecreaseInAccountsPayable,725000.0,-1224000.0,-1295000.0,-286000.0,
IncreaseDecreaseInEmployeeRelatedLiabilities,-612000.0,17122000.0,3899000.0,24634000.0,
IncreaseDecreaseInDeferredRevenue,0.0,,,,
IncreaseDecreaseInOtherOperatingLiabilities,840000.0,562000.0,372000.0,327000.0,
NetCashProvidedByUsedInOperatingActivities,111622000.0,73056000.0,37864000.0,95344000.0,
PaymentsToAcquirePropertyPlantAndEquipment,1275000.0,3225000.0,1413000.0,1152000.0,
ProceedsFromSaleOfOtherInvestments,22531000.0,22532000.0,,0.0,
PaymentsToAcquireBusinessesGross,0.0,0.0,,5228000.0,
PaymentsToAcquireNotesReceivable,0.0,,,0.0,
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,16055000.0,7151000.0,1861000.0,8166000.0,
PaymentsToAcquireEquityMethodInvestments,46048000.0,14832000.0,7645000.0,30642000.0,
NetCashProvidedByUsedInInvestingActivities,-21773000.0,-10892000.0,-8094000.0,-5647000.0,
ProceedsFromIssuanceOfCommonStock,0.0,0.0,,0.0,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPPurchaseOfMembershipInterest,55983000.0,129626000.0,,129626000.0,
RepaymentsOfSeniorDebt,162600000.0,11387000.0,469000.0,86569000.0,
ProceedsFromDebtNetOfIssuanceCosts,85066000.0,0.0,,0.0,
ProceedsFromMinorityShareholders,532000.0,213000.0,17000.0,231000.0,
PaymentsToMinorityShareholders,3191000.0,2235000.0,297000.0,1817000.0,
ProceedsFromIssuanceInitialPublicOffering,0.0,,,,
PaymentsOfStockIssuanceCosts,0.0,,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPSaleOfMembershipInterest,0.0,,,,
ProceedsFromRepurchaseOfCommonStock,-2000.0,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,2151000.0,680000.0,17000.0,174000.0,
ProceedsFromStockPlans,313000.0,,,,
PaymentsOfDividends,9511000.0,6339000.0,5673000.0,6340000.0,
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,36943000.0,25549000.0,22245000.0,32320000.0,
ProceedsFromPaymentsForOtherFinancingActivities,-383000.0,,,,
NetCashProvidedByUsedInFinancingActivities,-59671000.0,-35311000.0,-13135000.0,-43818000.0,
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,0.0,,4000.0,0.0,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-36247000.0,16588000.0,9783000.0,36329000.0,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,70382000.0,34135000.0,61373000.0,34135000.0,
AmortizationOfFinancingCosts,,27000.0,,41000.0,
GainLossOnSaleOfInvestments,,11133000.0,,11133000.0,
IncreaseDecreaseInDeferredLiabilities,,-2541000.0,0.0,-13744000.0,
PaymentsForRepurchaseOfCommonStock,,0.0,,0.0,
ProceedsFromStockOptionsExercised,,0.0,,0.0,
PaymentsForProceedsFromInvestments,,,-2679000.0,,
PaymentsToAcquireOtherInvestments,,,0.0,,
ProceedsFromLinesOfCredit,,,0.0,,
RepaymentsOfLinesOfCredit,,,0.0,,
ProceedsFromOtherSecuredFinancing,,,0.0,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,276000.0,,
GainLossOnInvestments,,,,0.0,
