,2019q2,2018q4,2019q3,2019q1,2019q4
InterestAndFeeIncomeLoansAndLeases,756000000.0,724000000.0,903000000.0,2838000000.0,848000000.0
InterestIncomeSecuritiesTaxable,76000000.0,209000000.0,71000000.0,279000000.0,209000000.0
InterestIncomeSecuritiesTaxExempt,22000000.0,71000000.0,47000000.0,97000000.0,71000000.0
InterestAndDividendIncomeSecuritiesHeldToMaturity,54000000.0,138000000.0,107000000.0,211000000.0,54000000.0
InterestIncomeSecuritiesOperatingOtherTaxable,6000000.0,14000000.0,13000000.0,12000000.0,3000000.0
OtherInterestAndDividendIncome,5000000.0,7000000.0,12000000.0,32000000.0,9000000.0
InterestAndDividendIncomeOperating,1070000000.0,2539000000.0,1068000000.0,1056000000.0,1052000000.0
InterestExpenseDeposits,145000000.0,126000000.0,295000000.0,102000000.0,112000000.0
InterestExpenseShortTermBorrowings,19000000.0,6000000.0,33000000.0,5000000.0,9000000.0
InterestExpenseOtherLongTermDebt,89000000.0,84000000.0,87000000.0,226000000.0,84000000.0
InterestExpense,144000000.0,115000000.0,504000000.0,115000000.0,537000000.0
InterestIncomeExpenseNet,822000000.0,758000000.0,1634000000.0,770000000.0,802000000.0
ProvisionForLoanAndLeaseLosses,66000000.0,175000000.0,59000000.0,65000000.0,175000000.0
InterestIncomeExpenseAfterProvisionForLoanLoss,704000000.0,2181000000.0,728000000.0,2954000000.0,749000000.0
FeesandCommissionsServiceChargesonDepositAccounts,86000000.0,262000000.0,92000000.0,353000000.0,98000000.0
ElectronicBanking,53000000.0,166000000.0,63000000.0,169000000.0,183000000.0
FeesandCommissionsTrustandInvestmentManagementServices,44000000.0,39000000.0,86000000.0,123000000.0,129000000.0
FeesAndCommissionsMortgageBankingAndServicing,21000000.0,31000000.0,28000000.0,108000000.0,31000000.0
CapitalMarketsFeeIncome,21000000.0,62000000.0,47000000.0,76000000.0,74000000.0
InsuranceCommissionsAndFees,21000000.0,61000000.0,44000000.0,81000000.0,19000000.0
BankOwnedLifeInsuranceIncome,15000000.0,16000000.0,32000000.0,58000000.0,51000000.0
GainLossOnSalesOfLoansNet,8000000.0,14000000.0,13000000.0,55000000.0,13000000.0
NoninterestIncomeOtherOperatingIncome,39000000.0,131000000.0,59000000.0,157000000.0,140000000.0
NoninterestIncome,319000000.0,330000000.0,693000000.0,314000000.0,992000000.0
LaborAndRelatedExpense,394000000.0,377000000.0,822000000.0,1559000000.0,1160000000.0
InformationTechnologyAndDataProcessing,73000000.0,211000000.0,69000000.0,294000000.0,211000000.0
OccupancyNet,41000000.0,114000000.0,35000000.0,184000000.0,38000000.0
EquipmentExpense,40000000.0,135000000.0,80000000.0,165000000.0,38000000.0
FederalDepositInsuranceCorporationPremiumExpense,8000000.0,18000000.0,36000000.0,54000000.0,24000000.0
MarketingAndAdvertisingExpense,12000000.0,43000000.0,24000000.0,63000000.0,17000000.0
ProfessionalFees,8000000.0,17000000.0,11000000.0,105000000.0,10000000.0
AmortizationOfIntangibleAssets,13000000.0,14000000.0,27000000.0,30000000.0,37000000.0
OtherNoninterestExpense,56000000.0,176000000.0,62000000.0,217000000.0,58000000.0
NoninterestExpense,633000000.0,2082000000.0,700000000.0,2647000000.0,651000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,421000000.0,982000000.0,427000000.0,412000000.0,440000000.0
IncomeTaxExpenseBenefit,63000000.0,178000000.0,126000000.0,90000000.0,193000000.0
NetIncomeLoss,326000000.0,1059000000.0,364000000.0,334000000.0,1094000000.0
DividendsPreferredStock,19000000.0,18000000.0,37000000.0,65000000.0,55000000.0
NetIncomeLossAvailableToCommonStockholdersBasic,314000000.0,360000000.0,334000000.0,314000000.0,1039000000.0
WeightedAverageNumberOfSharesOutstandingBasic,1046995000.0,1084536000.0,1044802000.0,1081542000.0,1084536000.0
WeightedAverageNumberOfDilutedSharesOutstanding,1065638000.0,1103740000.0,1122612000.0,918790000.0,1103740000.0
EarningsPerShareBasic,0.29,0.92,0.66,1.22,1.0
EarningsPerShareDiluted,0.28,0.9,0.64,1.0,0.9
DebtAndEquitySecuritiesGainLoss,,-2000000.0,0.0,2000000.0,-2000000.0
CommonStockDividendsPerShareDeclared,,0.36,,,
ImpairmentLossesOnInvestmentSecurities,,0.0,,0.0,
NoncreditRelatedLossesOnSecuritiesNotExpectedToBeSold,,0.0,,0.0,
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,,0.0,,2000000.0,
