,2019q2,2018q4,2019q3,2019q1,2019q4
CommonStockDividendsPerShareDeclared,0.14,0.36,0.14,0.5,0.14
NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,0.0,0.0,0.0,0.0,0.0
NetIncomeLoss,358000000.0,275000000.0,355000000.0,432000000.0,1094000000.0
OtherComprehensiveIncomeLossNetOfTax,154000000.0,-19000000.0,-201000000.0,-175000000.0,-61000000.0
DividendsCommonStockCash,149000000.0,393000000.0,148000000.0,541000000.0,393000000.0
StockRepurchasedAndRetiredDuringPeriodValue,25000000.0,123000000.0,152000000.0,260000000.0,245000000.0
ConversionOfStockAmountConverted1,0.0,0.0,0.0,0.0,0.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,17000000.0,59000000.0,31000000.0,66000000.0,15000000.0
StockIssuedDuringPeriodValueShareBasedCompensation,-6000000.0,-40000000.0,-17000000.0,-41000000.0,8000000.0
StockholdersEquityOther,0.0,9000000.0,6000000.0,4000000.0,3000000.0
StockholdersEquity,11432000000.0,10814000000.0,11308000000.0,10814000000.0,11102000000.0
StockIssuedDuringPeriodValueNewIssues,,495000000.0,,495000000.0,
TaxCutsandJobActsof2017ReclassificationfromAOCItoRetainedEarnings,,,,0.0,
