,2019q2,2018q4,2019q3,2019q1,2019q4
InterestAndFeeIncomeLoansAndLeases,14977000.0,14992000.0,14036000.0,54777000.0,46193000.0
InterestIncomeDebtSecuritiesAvailableForSaleOperating,1254000.0,956000.0,1302000.0,5481000.0,1528000.0
DividendIncomeEquitySecuritiesOperating,82000.0,252000.0,216000.0,348000.0,330000.0
DividendsOnFederalHomeLoanBankStock,12000.0,,38000.0,,57000.0
InterestIncomeDepositsWithFinancialInstitutions,184000.0,169000.0,278000.0,433000.0,313000.0
InterestAndDividendIncomeOperating,16878000.0,15519000.0,30390000.0,14892000.0,16580000.0
InterestExpenseDeposits,938000.0,1413000.0,818000.0,2307000.0,1365000.0
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,22000.0,9000.0,18000.0,30000.0,9000.0
InterestExpenseBorrowings,57000.0,59000.0,57000.0,173000.0,189000.0
InterestExpenseJuniorSubordinatedDebentures,93000.0,286000.0,188000.0,389000.0,98000.0
InterestExpense,1109000.0,602000.0,2458000.0,368000.0,3989000.0
InterestIncomeExpenseNet,14263000.0,45071000.0,29252000.0,13833000.0,45071000.0
ProvisionForLoanAndLeaseLosses,750000.0,-300000.0,1050000.0,0.0,0.0
InterestIncomeExpenseAfterProvisionForLoanLoss,14263000.0,12417000.0,15289000.0,54059000.0,49057000.0
RevenueFromContractWithCustomerExcludingAssessedTax,1428000.0,4397000.0,3036000.0,5911000.0,
InterestIncomePurchasedReceivables,809000.0,752000.0,1646000.0,3255000.0,767000.0
EquitySecuritiesFvNiGainLoss,534000.0,,652000.0,0.0,37000.0
DebtAndEquitySecuritiesGainLoss,0.0,11000.0,23000.0,-11000.0,23000.0
OtherOperatingIncome,806000.0,2457000.0,1758000.0,2667000.0,887000.0
NoninterestIncome,7462000.0,32522000.0,8314000.0,8314000.0,8673000.0
LaborAndRelatedExpense,10585000.0,11115000.0,12945000.0,44650000.0,11261000.0
OccupancyNet,1700000.0,4991000.0,3413000.0,6136000.0,1687000.0
InformationTechnologyAndDataProcessing,1548000.0,1509000.0,3475000.0,5549000.0,1849000.0
ProfessionalFees,499000.0,674000.0,1240000.0,2365000.0,610000.0
MarketingExpense,419000.0,332000.0,462000.0,2449000.0,357000.0
GeneralInsuranceExpense,258000.0,475000.0,178000.0,1023000.0,645000.0
AmortizationOfIntangibleAssets,18000.0,26000.0,30000.0,135000.0,53000.0
OtherRealEstateOwnedExpenseNetIncludingImpairment,103000.0,43000.0,165000.0,258000.0,-31000.0
OtherNoninterestExpense,1414000.0,4611000.0,1679000.0,6212000.0,1518000.0
NoninterestExpense,16795000.0,17691000.0,33401000.0,69800000.0,18099000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,5472000.0,19500000.0,10879000.0,24075000.0,6393000.0
IncomeTaxExpenseBenefit,1160000.0,3164000.0,2306000.0,10321000.0,1129000.0
NetIncomeLoss,4848000.0,13151000.0,4848000.0,14411000.0,16111000.0
EarningsPerShareBasic,0.59,1.88,1.25,2.09,2.21
EarningsPerShareDiluted,0.58,2.17,0.84,0.75,2.35
WeightedAverageNumberOfSharesOutstandingBasic,6871963.0,6872273.0,6872167.0,6883663.0,6877194.0
WeightedAverageNumberOfDilutedSharesOutstanding,6968082.0,6983778.0,6939338.0,6974864.0,6861973.0
InterestAndDividendIncomeSecuritiesHeldToMaturity,,11000.0,,59000.0,
DividendsonFederalHomeLoanBankStock,,45000.0,,,
GainOrLossOnSaleOfStockInSubsidiary,,4443000.0,,,
EmployeeBenefitPlanIncome,,609000.0,,2506000.0,
IncomeLossFromEquityMethodInvestments,,-804000.0,,0.0,-804000.0
CompensationExpenseAcquisitionPayments,,0.0,,174000.0,
ProfitLoss,,5264000.0,,14990000.0,
NetIncomeLossAttributableToNoncontrollingInterest,,78000.0,,579000.0,
InterestAndFeeIncomeLoansCommercial,,,734000.0,,734000.0
FeesAndCommissionsMortgageBankingAndServicing,,,,23287000.0,
RevenuefromCommercialServicingRights,,,,1422000.0,
GainLossOnSaleOfBusiness,,,,0.0,
GainLossOnSaleOfPropertyPlantEquipment,,,,-2000.0,
InterestAndFeeIncomeLoansConsumer,,,,,5903000.0
