,2019q2,2018q4,2019q3,2019q1,2019q4
PreferredStockParOrStatedValuePerShare,1.0,1.0,1.0,1.0,1.0
CashAndDueFromBanks,30266000.0,37651000.0,25377000.0,26771000.0,45381000.0
PreferredStockSharesAuthorized,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0
PreferredStockSharesIssued,0.0,0.0,0.0,0.0,0.0
InterestBearingDepositsInBanks,48667000.0,32528000.0,45454000.0,50767000.0,46807000.0
PreferredStockSharesOutstanding,0.0,0.0,0.0,0.0,0.0
AvailableForSaleSecuritiesDebtSecurities,271610000.0,307019000.0,249986000.0,271610000.0,257270000.0
EquitySecuritiesFvNi,7265000.0,6035000.0,7265000.0,5731000.0,7265000.0
CommonStockParOrStatedValuePerShare,1.0,1.0,1.0,1.0,1.0
CommonStockSharesAuthorized,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0
FederalHomeLoanBankStock,2101000.0,2115000.0,2101000.0,2101000.0,2101000.0
LoansReceivableHeldForSaleAmount,34710000.0,56636000.0,61531000.0,34710000.0,81942000.0
CommonStockSharesIssued,6883216.0,6884386.0,6729456.0,6871963.0,6883216.0
CommonStockSharesOutstanding,6883216.0,6871963.0,6883216.0,6871963.0,6539796.0
LoansAndLeasesReceivableNetOfDeferredIncome,982341000.0,954953000.0,1015704000.0,954953000.0,1036547000.0
LoansAndLeasesReceivableAllowance,19519000.0,20160000.0,19519000.0,19519000.0,19519000.0
LoansAndLeasesReceivableNetReportedAmount,962132000.0,933492000.0,995186000.0,964827000.0,1017410000.0
AccountsReceivableNet,14406000.0,12706000.0,14406000.0,14406000.0,13673000.0
ServicingAssetAtFairValueAmount,10821000.0,9695000.0,10836000.0,10821000.0,10821000.0
RealEstateAcquiredThroughForeclosure,7962000.0,8707000.0,7043000.0,8651000.0,7043000.0
PropertyPlantAndEquipmentNet,39090000.0,37867000.0,39090000.0,39090000.0,38556000.0
OperatingLeaseRightOfUseAsset,0.0,,14924000.0,,14307000.0
Goodwill,15017000.0,15017000.0,15017000.0,1800000.0,15017000.0
IntangibleAssetsNetExcludingGoodwill,1122000.0,1154000.0,1107000.0,1207000.0,1137000.0
OtherAssets,54280000.0,56141000.0,64055000.0,10000000.0,56742000.0
Assets,1502988000.0,1518596000.0,1502988000.0,1502988000.0,1616631000.0
DemandDepositAccounts,420988000.0,450409000.0,420988000.0,420988000.0,460327000.0
InterestBearingDepositLiabilities,248056000.0,252009000.0,248056000.0,252009000.0,248056000.0
DepositsSavingsDeposits,239054000.0,247458000.0,232190000.0,239054000.0,228739000.0
DepositsMoneyMarketDeposits,206717000.0,208614000.0,204151000.0,206717000.0,214352000.0
TimeDepositsLessThan250000,75318000.0,69283000.0,75318000.0,75318000.0,75318000.0
TimeDeposits250000OrMore,37955000.0,31244000.0,47538000.0,31244000.0,37955000.0
Deposits,1228018000.0,1233268000.0,1288178000.0,1228088000.0,1351029000.0
SecuritiesSoldUnderAgreementsToRepurchase,34621000.0,32429000.0,864000.0,27746000.0,34278000.0
OtherBorrowings,7241000.0,7362000.0,7158000.0,7241000.0,7241000.0
JuniorSubordinatedNotes,10310000.0,10310000.0,10310000.0,10300000.0,10310000.0
OperatingLeaseLiability,0.0,,0.0,,14224000.0
OtherLiabilities,17124000.0,16142000.0,17124000.0,17124000.0,17124000.0
Liabilities,1297041000.0,1325794000.0,1346432000.0,1325794000.0,1297041000.0
PreferredStockValue,0.0,0.0,0.0,0.0,0.0
CommonStockValue,6883000.0,6872000.0,6729000.0,6872000.0,6540000.0
AdditionalPaidInCapital,62132000.0,62512000.0,62132000.0,61793000.0,62132000.0
RetainedEarningsAccumulatedDeficit,137452000.0,134487000.0,141878000.0,137452000.0,137452000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,155000.0,-641000.0,497000.0,-520000.0,-134000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,192802000.0,186712000.0,206338000.0,205947000.0,199456000.0
LiabilitiesAndStockholdersEquity,1520051000.0,1518596000.0,1502988000.0,1502988000.0,1616631000.0
MarketableSecurities,,,,312750000.0,
CommitmentsAndContingencies,,,,,
