,2019q2,2018q4,2019q3,2019q1,2019q4
Revenues,1943000000.0,1502000000.0,1492000000.0,6464000000.0,1546000000.0
FuelCosts,132000000.0,397000000.0,115000000.0,528000000.0,130000000.0
UtilitiesOperatingExpenseFuelUsed,106000000.0,122000000.0,188000000.0,398000000.0,122000000.0
UtilitiesOperatingExpensePurchasedPower,378000000.0,424000000.0,388000000.0,1486000000.0,408000000.0
PurchasedPowerRelatedParties,19000000.0,59000000.0,38000000.0,81000000.0,21000000.0
UtilitiesOperatingExpensePurchasedPowerRelatedParties,20000000.0,67000000.0,34000000.0,88000000.0,53000000.0
UtilitiesOperatingExpenseGasAndPetroleumPurchased,377000000.0,42000000.0,108000000.0,819000000.0,32000000.0
OtherCostAndExpenseOperating,310000000.0,304000000.0,636000000.0,1417000000.0,366000000.0
UtilitiesOperatingExpenseMaintenanceAndOperations,282000000.0,274000000.0,580000000.0,1287000000.0,334000000.0
DepreciationDepletionAndAmortization,298000000.0,689000000.0,514000000.0,881000000.0,689000000.0
UtilitiesOperatingExpenseDepreciationAndAmortization,277000000.0,191000000.0,506000000.0,872000000.0,681000000.0
TaxesExcludingIncomeAndExciseTaxes,106000000.0,62000000.0,68000000.0,303000000.0,70000000.0
UtilitiesOperatingExpenseTaxes,85000000.0,65000000.0,172000000.0,277000000.0,216000000.0
CostsAndExpenses,1700000000.0,1197000000.0,2827000000.0,5245000000.0,1305000000.0
UtilitiesOperatingExpense,1615000000.0,3918000000.0,2774000000.0,5399000000.0,3918000000.0
OperatingIncomeLoss,328000000.0,330000000.0,503000000.0,1162000000.0,834000000.0
InvestmentIncomeInterestAndDividend,1000000.0,6000000.0,4000000.0,8000000.0,2000000.0
InterestAndDividendIncomeRelatedParties,1000000.0,0.0,0.0,1000000.0,1000000.0
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,2000000.0,1000000.0,5000000.0,6000000.0,4000000.0
IncomeLossFromEquityMethodInvestments,3000000.0,3000000.0,7000000.0,13000000.0,-1000000.0
OtherNonoperatingIncomeExpenseRetirementBenefitsNet,23000000.0,63000000.0,22000000.0,83000000.0,68000000.0
OtherNonoperatingIncome,1000000.0,2000000.0,1000000.0,8000000.0,0.0
OtherNonoperatingExpense,3000000.0,6000000.0,3000000.0,58000000.0,0.0
NonoperatingIncomeExpense,23000000.0,22000000.0,23000000.0,5000000.0,72000000.0
InterestExpenseDebt,100000000.0,203000000.0,203000000.0,276000000.0,69000000.0
InterestExpenseOther,3000000.0,26000000.0,4000000.0,49000000.0,20000000.0
InterestCostsCapitalizedAdjustment,1000000.0,2000000.0,1000000.0,3000000.0,3000000.0
InterestExpense,71000000.0,337000000.0,142000000.0,435000000.0,73000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,281000000.0,685000000.0,375000000.0,774000000.0,685000000.0
IncomeTaxExpenseBenefit,54000000.0,111000000.0,80000000.0,339000000.0,111000000.0
ProfitLoss,213000000.0,464000000.0,98000000.0,-2000000.0,213000000.0
EarningsPerShareBasic,0.75,1.65,0.49,2.33,1.81
EarningsPerShareDiluted,0.86,1.94,0.49,0.38,0.73
PreferredStockDividendsAndOtherAdjustments,,1000000.0,1000000.0,0.0,1000000.0
NetIncomeLossAttributableToNoncontrollingInterest,,0.0,1000000.0,2000000.0,1000000.0
NetIncomeLoss,,169000000.0,139000000.0,460000000.0,513000000.0
NetIncomeLossAvailableToCommonStockholdersBasic,,180000000.0,97000000.0,703000000.0,213000000.0
CommonStockDividendsPerShareDeclared,,1.0725,,,
InterestExpenseRelatedParty,,,3000000.0,,0.0
