,2019q2,2018q4,2019q3,2019q1,2019q4
MinorityInterest,37000000.0,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,0.0,0.0,-1000000.0,-2000000.0,0.0
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,-1000000.0,0.0,-1000000.0,-1000000.0,-1000000.0
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-1000000.0,0.0,0.0,3000000.0,-1000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,-1000000.0,,-3000000.0,,0.0
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,0.0,,0.0,0.0,0.0
ProfitLoss,226000000.0,181000000.0,324000000.0,181000000.0,180000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6488000000.0,4290000000.0,4792000000.0,6920000000.0,4786000000.0
CommonStockDividendsPerShareDeclared,0.3825,,0.3575,1.24,1.0725
StockIssuedDuringPeriodValueNewIssues,,70000000.0,,70000000.0,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,8000000.0,,-1000000.0,0.0
StockIssuedDuringPeriodSharesNewIssues,,,,1494371.0,
NetIncomeLoss,,,,241000000.0,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,-3000000.0,
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,,,,-4000000.0,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesNetOfTax,,,,0.0,
NetIncomeLossAttributableToNoncontrollingInterest,,,,2000000.0,
CommonStockSharesOutstanding,,,,283400000.0,
