,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,-970100000.0,-10100000.0,-398500000.0,-966100000.0,-10100000.0
DepreciationAndAmortization,543500000.0,168700000.0,,350500000.0,185600000.0
DeferredIncomeTaxExpenseBenefit,-57500000.0,-99800000.0,,-55900000.0,-99800000.0
ProvisionForDoubtfulAccounts,15400000.0,6100000.0,11600000.0,9000000.0,6100000.0
PensionAndOtherPostretirementBenefitExpense,33300000.0,9100000.0,53600000.0,22200000.0,9000000.0
ShareBasedCompensation,7800000.0,6400000.0,24600000.0,16200000.0,6200000.0
AssetImpairmentCharges,0.0,12600000.0,0.0,0.0,12600000.0
RestructuringCosts,900000.0,,,23800000.0,
OtherNoncashIncomeExpense,-15300000.0,-1900000.0,-43100000.0,5300000.0,-12400000.0
IncreaseDecreaseInAccountsReceivable,-290100000.0,-35600000.0,-344900000.0,45500000.0,-35600000.0
IncreaseDecreaseInInventories,101300000.0,109500000.0,21900000.0,22200000.0,72900000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,7500000.0,21000000.0,105700000.0,-19700000.0,-40200000.0
IncreaseDecreaseInAccountsPayable,-80200000.0,-83200000.0,-127300000.0,-28600000.0,-83200000.0
IncreaseDecreaseInAccruedLiabilities,-344100000.0,-101300000.0,479200000.0,185600000.0,4000000.0
IncreaseDecreaseInAccruedTaxesPayable,64600000.0,7600000.0,85000000.0,12800000.0,4400000.0
IncreaseDecreaseInOtherNoncurrentAssets,-19400000.0,21300000.0,-24500000.0,14900000.0,8200000.0
IncreaseDecreaseInOtherNoncurrentLiabilities,-37700000.0,12300000.0,-38800000.0,-4900000.0,1000000.0
NetCashProvidedByUsedInOperatingActivities,451400000.0,-81900000.0,413700000.0,237700000.0,39900000.0
PaymentsToAcquireProductiveAssets,318700000.0,111400000.0,426600000.0,232200000.0,86400000.0
PaymentsToAcquireBusinessesNetOfCashAcquired,265500000.0,7500000.0,40800000.0,264600000.0,
ProceedsFromSaleOfProductiveAssets,700000.0,0.0,11300000.0,0.0,
NetCashProvidedByUsedInInvestingActivities,-371000000.0,-174400000.0,-454000000.0,-300100000.0,-60800000.0
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,5100000.0,-17800000.0,21000000.0,39700000.0,-3400000.0
ProceedsFromLongTermLinesOfCredit,2298100000.0,771900000.0,2244400000.0,1437000000.0,972600000.0
RepaymentsOfLongTermLinesOfCredit,1106800000.0,150000000.0,3643200000.0,1166400000.0,239800000.0
RepaymentsOfMediumTermNotes,150600000.0,48100000.0,,95500000.0,48100000.0
PaymentsOfDividends,281900000.0,94300000.0,,188400000.0,63300000.0
ProceedsFromIssuanceOfCommonStock,2000000.0,11200000.0,22600000.0,13700000.0,600000.0
PaymentsForProceedsFromDerivativeInstrumentFinancingActivities,6500000.0,3700000.0,400000.0,-8200000.0,
ProceedsFromMinorityShareholders,0.0,,,,
PaymentsToMinorityShareholders,34300000.0,6400000.0,66400000.0,22900000.0,5600000.0
PaymentsOfDebtIssuanceCosts,10700000.0,0.0,,4000000.0,10000000.0
ProceedsFromPaymentsForOtherFinancingActivities,-3500000.0,-3100000.0,0.0,-3500000.0,-2000000.0
NetCashProvidedByUsedInFinancingActivities,-16700000.0,351800000.0,-160300000.0,153700000.0,36700000.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,-5700000.0,6400000.0,-7100000.0,-8500000.0,-4500000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-84200000.0,373900000.0,198300000.0,82800000.0,91000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,486500000.0,453200000.0,372400000.0,570700000.0,453200000.0
InterestPaidNet,195800000.0,48900000.0,290700000.0,140700000.0,57700000.0
SwapContractSettlements,0.0,43200000.0,0.0,0.0,0.0
IncomeTaxesPaidNet,83900000.0,32800000.0,110300000.0,57500000.0,39700000.0
CapitalExpendituresIncurredButNotYetPaid,104300000.0,90300000.0,106700000.0,72600000.0,67200000.0
NoncashorPartNoncashAcquisitionContingentConsideration,0.0,,,0.0,
DepreciationDepletionAndAmortization,,,737000000.0,,
DeferredIncomeTaxesAndTaxCredits,,,-390000000.0,,
LossOnAssetsUnderRestructuringPrograms,,,6700000.0,,
GainLossOnDispositionOfIntangibleAssets,,,0.0,,
GainsLossesOnExtinguishmentOfDebt,,,0.0,,
ProceedsFromShortTermDebtMaturingInMoreThanThreeMonths,,,0.0,,
RepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,,,0.0,,
ProceedsFromIssuanceOfLongTermDebt,,,0.0,,
RepaymentsOfLongTermDebt,,,189800000.0,,
PaymentsOfOrdinaryDividends,,,346200000.0,,
PaymentsForRepurchaseOfCommonStock,,,0.0,,4500000.0
PaymentsToAcquireAdditionalInterestInSubsidiaries,,,9800000.0,,0.0
PaymentsOfFinancingCosts,,,24400000.0,,
StockIssued1,,,0.0,,
NoncashReclassificationFromNoncontrollingInterestToMandatorilyRedeemableFinancialInterest,,,49900000.0,,
LiabilitiesAssumed1,,,8300000.0,,
NoncashCommonStockDividend,,,0.0,,30900000.0
OperatingLeaseRightOfUseAssetAccumulatedDepreciation,,,,,0.0
GainLossOnSaleOfBusiness,,,,,84500000.0
IncreaseDecreaseOperatingLeaseLiabilities,,,,,0.0
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,,,,25600000.0
PaymentsForAssetAcquisitions,,,,,40800000.0
ProceedsFromDerivativeInstrumentFinancingActivities,,,,,5300000.0
PaymentsForDerivativeInstrumentFinancingActivities,,,,,3700000.0
