,2019q2,2018q4,2019q3,2019q1,2019q4
AllowanceForDoubtfulAccountsReceivableCurrent,64300000.0,76100000.0,81800000.0,72800000.0,55300000.0
PreferredStockParOrStatedValuePerShare,0.01,0.01,0.01,0.01,0.01
CashAndCashEquivalentsAtCarryingValue,331600000.0,423300000.0,331600000.0,417500000.0,340400000.0
PreferredStockSharesAuthorized,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0
RestrictedCashAndCashEquivalentsAtCarryingValue,36100000.0,30600000.0,30600000.0,30600000.0,40000000.0
PreferredStockSharesIssued,5000000.0,5000000.0,9400000.0,5000000.0,9400000.0
AccountsReceivableNetCurrent,1536000000.0,1484400000.0,1536000000.0,1542700000.0,1161200000.0
PreferredStockSharesOutstanding,5000000.0,5000000.0,5000000.0,5000000.0,9400000.0
InventoryNet,1148900000.0,1251200000.0,1153300000.0,1164600000.0,1150800000.0
CommonStockParOrStatedValuePerShare,0.01,0.01,,0.01,0.01
CommonStockSharesAuthorized,1000000000.0,1000000000.0,,1000000000.0,1000000000.0
PrepaidExpenseAndOtherAssetsCurrent,603900000.0,603900000.0,603900000.0,603900000.0,577800000.0
AssetsCurrent,3651000000.0,3651000000.0,3651000000.0,3651000000.0,3132700000.0
CommonStockSharesIssued,816400000.0,815800000.0,,816200000.0,819200000.0
PropertyPlantAndEquipmentNet,1609200000.0,1674600000.0,1680800000.0,1680800000.0,1469900000.0
CommonStockSharesOutstanding,751400000.0,750800000.0,,751200000.0,754200000.0
TreasuryStockShares,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0
Goodwill,7618800000.0,8607100000.0,8607100000.0,8607100000.0,5073800000.0
IntangibleAssetsNetExcludingGoodwill,8284400000.0,8218900000.0,8284400000.0,7929400000.0,6963800000.0
DeferredIncomeTaxAssetsNet,183300000.0,108000000.0,107400000.0,107400000.0,156000000.0
OtherAssetsNoncurrent,299500000.0,196700000.0,299500000.0,299500000.0,151900000.0
Assets,22630200000.0,22630200000.0,17665400000.0,22630200000.0,17665400000.0
AccountsPayableCurrent,1928600000.0,1928600000.0,1732700000.0,1928600000.0,1732700000.0
AccruedExpensesAndOtherLiabilitiesCurrent,1844400000.0,1865100000.0,,1738800000.0,1343700000.0
DebtCurrent,218900000.0,200700000.0,193800000.0,255700000.0,193800000.0
TaxesPayableCurrent,52100000.0,52100000.0,52100000.0,52100000.0,66900000.0
LiabilitiesCurrent,3578800000.0,4044000000.0,4044000000.0,4044000000.0,3477100000.0
LongTermDebtNoncurrent,7305400000.0,7305400000.0,7305400000.0,7305400000.0,7453500000.0
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrentAndNoncurrent,518200000.0,533300000.0,,533300000.0,570000000.0
DeferredIncomeTaxLiabilitiesNet,836000000.0,841300000.0,,840600000.0,630900000.0
OtherLiabilitiesNoncurrent,378000000.0,402600000.0,388500000.0,385700000.0,427200000.0
Liabilities,12801900000.0,13357400000.0,13113700000.0,13171800000.0,12620200000.0
CommitmentsAndContingencies,,,,,
RedeemableNoncontrollingInterestEquityCarryingAmount,661300000.0,622200000.0,365300000.0,487600000.0,94600000.0
PreferredStockValue,100000.0,0.0,0.0,0.0,100000.0
CommonStockValue,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0
AdditionalPaidInCapital,10750800000.0,10699500000.0,10620500000.0,10750800000.0,10566100000.0
RetainedEarningsAccumulatedDeficit,-1741800000.0,-769100000.0,-4541200000.0,-626200000.0,-4489600000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,158800000.0,158800000.0,-58800000.0,33600000.0,-58800000.0
TreasuryStockValue,1441800000.0,1441800000.0,1441800000.0,1441800000.0,1446300000.0
StockholdersEquity,7497700000.0,8849700000.0,4586900000.0,8849700000.0,4455000000.0
MinorityInterest,5500000.0,5600000.0,5500000.0,6200000.0,6500000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,8613100000.0,9453700000.0,367100000.0,9428500000.0,8855200000.0
LiabilitiesAndStockholdersEquity,20756600000.0,22630200000.0,22630200000.0,22630200000.0,17665400000.0
AccruedLiabilitiesCurrent,,,1844400000.0,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,,593500000.0,,
DeferredTaxLiabilitiesNoncurrent,,,652500000.0,,
OperatingLeaseRightOfUseAsset,,,,,0.0
OperatingLeaseLiabilityCurrent,,,,,96500000.0
OperatingLeaseLiabilityNoncurrent,,,,,457900000.0
