,2019q2,2018q4,2019q3,2019q1,2019q4
NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent,-1600000.0,,-4100000.0,6200000.0,3200000.0
RevenueFromContractWithCustomerExcludingAssessedTax,883100000.0,881300000.0,1000000000.0,3580800000.0,914000000.0
CostOfGoodsAndServicesSold,677100000.0,1885100000.0,1371400000.0,2191700000.0,628000000.0
GrossProfit,302600000.0,599400000.0,267400000.0,182200000.0,885800000.0
SellingGeneralAndAdministrativeExpense,152700000.0,484600000.0,290400000.0,141800000.0,142000000.0
RestructuringSettlementAndImpairmentProvisions,0.0,2600000.0,300000.0,4300000.0,3100000.0
OperatingIncomeLoss,149900000.0,220100000.0,295000000.0,454500000.0,422900000.0
InterestExpense,18000000.0,10100000.0,37300000.0,33500000.0,12500000.0
InvestmentIncomeInterest,400000.0,1500000.0,2400000.0,2100000.0,1100000.0
OtherNonoperatingIncomeExpense,700000.0,500000.0,1400000.0,-900000.0,7300000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,108800000.0,328200000.0,265100000.0,408100000.0,367300000.0
IncomeTaxExpenseBenefit,28300000.0,25000000.0,74900000.0,57600000.0,110400000.0
ProfitLoss,80500000.0,244700000.0,190200000.0,82000000.0,244700000.0
NetIncomeLossAttributableToNoncontrollingInterest,3400000.0,1900000.0,5800000.0,300000.0,2500000.0
NetIncomeLoss,80200000.0,242800000.0,184400000.0,71600000.0,248600000.0
GainLossOnSaleOfBusiness,,0.0,,-800000.0,
ContinuedDumpingAndSubsidyOffsetActReceiptNetOfExpenses,,,,0.0,
IncomeLossFromContinuingOperations,,,,140800000.0,
EarningsPerShareBasic,,,,1.18,
EarningsPerShareDiluted,,,,0.48,
CommonStockDividendsPerShareDeclared,,,,0.27,
