,2019q2,2018q4,2019q3,2019q1,2019q4
SalesRevenueEquipment,909178000.0,590823000.0,408390000.0,,654376000.0
SalesRevenueParts,203231000.0,70118000.0,111140000.0,,70788000.0
SalesRevenueService,86840000.0,90807000.0,26832000.0,,68013000.0
SalesRevenueRentalandOther,9045000.0,18124000.0,14985000.0,,17703000.0
Revenues,243714000.0,863330000.0,297231000.0,,360936000.0
CostOfEquipmentSold,173154000.0,534443000.0,363861000.0,,225520000.0
CostOfPartsSold,149615000.0,49481000.0,41732000.0,,128380000.0
CostofService,30679000.0,11139000.0,7296000.0,,21918000.0
OtherCostOfOperatingRevenue,37342000.0,35617000.0,16719000.0,,29762000.0
RestructuringCharges,319000.0,,,,
CostOfRevenue,977306000.0,733218000.0,475345000.0,,764507000.0
GrossProfit,47558000.0,176001000.0,106459000.0,,189700000.0
OperatingExpenses,211372000.0,152884000.0,94360000.0,,53306000.0
OtherAssetImpairmentCharges,2156000.0,459000.0,135000.0,,51000.0
OperatingIncomeLoss,-2372000.0,27463000.0,9172000.0,,27463000.0
OtherNonoperatingIncomeExpense,1635000.0,2002000.0,1462000.0,,1273000.0
FloorplanInterestExpense,13560000.0,1856000.0,2276000.0,,1448000.0
InterestExpenseDebt,7760000.0,2110000.0,2607000.0,,6137000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-22713000.0,4886000.0,7792000.0,,18396000.0
NetIncomeLossAttributableToNoncontrollingInterest,-356000.0,,,,
NetIncomeLoss,-2160000.0,,,,
IncomeTaxExpenseBenefit,-7390000.0,4055000.0,1846000.0,,1994000.0
ProfitLoss,-1614000.0,2384000.0,-1614000.0,,14341000.0
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,-26000.0,56000.0,76000.0,,207000.0
NetIncomeLossAvailableToCommonStockholdersBasic,11980000.0,14107000.0,4990000.0,,8074000.0
EarningsPerShareBasic,0.11,0.49,0.23,,0.37
EarningsPerShareDiluted,-0.24,0.65,0.25,,0.6
WeightedAverageNumberOfSharesOutstandingBasic,21294000.0,21799000.0,21826000.0,,21835000.0
WeightedAverageNumberOfDilutedSharesOutstanding,21734000.0,21643000.0,21788000.0,,21806000.0
ImpairmentandRealignmentCosts,,414000.0,0.0,,0.0
