,2019q2,2018q4,2019q3,2019q1,2019q4
AllowanceForDoubtfulAccountsReceivableCurrent,2951000.0,,,,
CommonStockParOrStatedValuePerShare,0.0,0.0,0.0,,0.0
CommonStockSharesAuthorized,45000000.0,45000000.0,45000000.0,,45000000.0
Cash,56745000.0,52243000.0,49517000.0,,52420000.0
CommonStockSharesIssued,22218000.0,22102000.0,22218000.0,,22218000.0
ReceivablesNetCurrent,77500000.0,60672000.0,77500000.0,,77500000.0
InventoryNet,568262000.0,525277000.0,629246000.0,,491091000.0
CommonStockSharesOutstanding,22218000.0,22102000.0,22218000.0,,22352000.0
PrepaidExpenseAndOtherAssetsCurrent,15556000.0,12611000.0,15556000.0,,15556000.0
AssetsCurrent,599146000.0,668295000.0,640892000.0,,773399000.0
IntangibleAssetsNetExcludingGoodwill,7247000.0,5193000.0,7351000.0,,9059000.0
OperatingLeaseRightOfUseAsset,100469000.0,,100469000.0,,100469000.0
PropertyPlantAndEquipmentNet,138950000.0,151047000.0,138950000.0,,148090000.0
DeferredTaxAssetsLiabilitiesNetNoncurrent,3010000.0,3472000.0,3010000.0,,3398000.0
Goodwill,1161000.0,1015000.0,1161000.0,,1161000.0
AssetsNoncurrentExcludingPropertyPlantAndEquipment,1178000.0,,,,
OtherAssetsNoncurrent,161162000.0,1200000.0,1178000.0,,1178000.0
AssetsNoncurrent,151546000.0,161162000.0,255677000.0,,151546000.0
Assets,985106000.0,760308000.0,792438000.0,,792438000.0
AccountsPayableCurrent,26039000.0,15136000.0,16607000.0,,16607000.0
SeniorNotesCurrent,45249000.0,,,,
FloorplanNotesPayable,273756000.0,247392000.0,451934000.0,,273756000.0
ConvertibleDebtCurrent,45644000.0,0.0,0.0,,0.0
NotesAndLoansPayableCurrent,2628000.0,1574000.0,2067000.0,,13280000.0
OperatingLeaseLiabilityCurrent,0.0,,0.0,,0.0
CustomerAdvancesCurrent,35394000.0,32324000.0,46409000.0,,46409000.0
AccruedLiabilitiesCurrent,31863000.0,31863000.0,36364000.0,,36364000.0
ConvertibleDebtNoncurrent,62819000.0,62819000.0,,,
LiabilitiesCurrent,420452000.0,328289000.0,420452000.0,,420452000.0
LongTermNotesAndLoans,20676000.0,34578000.0,34581000.0,,20676000.0
OperatingLeaseLiabilityNoncurrent,95375000.0,,93248000.0,,90063000.0
DeferredTaxLiabilitiesNoncurrent,4341000.0,5441000.0,4955000.0,,5586000.0
OtherLiabilitiesNoncurrent,10492000.0,10492000.0,11044000.0,,11044000.0
LiabilitiesNoncurrent,110164000.0,39119000.0,139381000.0,,36675000.0
CommitmentsAndContingencies,,,,,
CommonStockValue,0.0,0.0,0.0,,0.0
AdditionalPaidInCapitalCommonStock,248423000.0,247813000.0,248423000.0,,249984000.0
RetainedEarningsAccumulatedDeficit,83319000.0,91387000.0,89228000.0,,97044000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2340000.0,-1700000.0,-2099000.0,,-399000.0
StockholdersEquity,335311000.0,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,335311000.0,321855000.0,321484000.0,,325954000.0
LiabilitiesAndStockholdersEquity,760308000.0,760308000.0,792438000.0,,1029524000.0
