,2019q2,2018q4,2019q3,2019q1,2019q4
StockIssuedDuringPeriodRecapitalizationValue,0.0,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,210.0,,,211.0,
TemporaryEquityAccretionToRedemptionValueAdjustment,1900000.0,,1900000.0,,
StockIssuedDuringPeriodValueNewIssues,18750.0,,,52559000.0,
MarketableSecuritiesUnrealizedGainLoss,59355.0,,,51499.0,
StockIssuedDuringPeriodSharesOther,514317.0,,,,
StockIssuedDuringPeriodSharesNewIssues,0.0,0.0,,,
StockIssuedDuringPeriodValueOther,78332.0,,,5000000.0,
ProceedsFromIssuanceOfCommonStock,30800.0,53117000.0,-8000.0,,143315000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,41728.0,602000.0,8900.0,435000.0,16394.0
StockIssuedDuringPeriodSharesIssuedForServices,5322000.0,,,,
CommonStockSubscriptionAmount,41605.0,,,,
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,3882000.0,7817000.0,2448000.0,4066000.0,3882000.0
SharesIssuedForSubscriptionValue,,,,,
StockRepurchasedAndRetiredDuringPeriodValue,5054000.0,5054000.0,5054000.0,5054000.0,5054000.0
CommonStockSharesOutstanding,106754368.0,,,,
ProfitLoss,-3599000.0,-9114000.0,-3599000.0,20259.0,139978.0
StockholdersEquity,-11607000.0,,8422855.0,7923025.0,-11607000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,11211000.0,11211000.0,-1718000.0,11211000.0,2860000.0
StockIssuedDuringPeriodSharesShareBasedCompensation,,,104050.0,205538.0,104050.0
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,8000.0,,8000.0
AdoptionOfIfrs159,,,-17824000.0,,
OtherComprehensiveIncome,,,-41462000.0,,
ComprehensiveIncome,,,-10517000.0,,
IssueOfEquity,,,16429000.0,,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,1000.0,,1000.0
IncreaseDecreaseThroughSharebasedPaymentTransactions,,,23471000.0,,
IncreaseDecreaseThroughExerciseOfOptions,,,154000.0,,
SaleOrIssueOfTreasuryShares,,,1018000.0,,
IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,,,-2815000.0,,
GainsLossesRecognisedWhenControlInSubsidiaryIsLost,,,4878000.0,,
ProceedsFromIssuingOtherEquityInstruments,,,,,
SharesIssuedInLieuOfConvertibleNotes,,,32168000.0,,
Equity,,,1003417000.0,,
AcquisitionOfSharesNotIssued,,,,250000.0,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,23.0,
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,1019000.0,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,140000.0,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,10642000.0,
