,2019q2,2018q4,2019q3,2019q1,2019q4
CashAndCashEquivalentsAtCarryingValue,58104000.0,29438000.0,42689000.0,58104000.0,58104000.0
RestrictedCashAndCashEquivalents,13081000.0,,13419000.0,,14822000.0
AccountsReceivableNetCurrent,21106000.0,21106000.0,12032000.0,10417000.0,21106000.0
NotesAndLoansReceivableNetCurrent,5183000.0,,5183000.0,5183000.0,
PrepaidExpenseCurrent,10320000.0,9495000.0,8997000.0,10320000.0,10320000.0
OtherAssetsCurrent,7265000.0,9395000.0,8027000.0,7821000.0,8027000.0
AssetsCurrent,101133000.0,146826000.0,89804000.0,108314000.0,118104000.0
PropertyPlantAndEquipmentNet,114848000.0,114848000.0,114848000.0,113014000.0,104126000.0
Goodwill,8222000.0,8222000.0,8222000.0,8222000.0,8222000.0
NotesAndLoansReceivableNetNoncurrent,30453000.0,,31194000.0,31194000.0,
OtherAssetsNoncurrent,10414000.0,11607000.0,11219000.0,11219000.0,11219000.0
Assets,260337000.0,297159000.0,244091000.0,271163000.0,274102000.0
TreasuryStockShares,6864897.0,6864897.0,6864897.0,6864897.0,6864897.0
AccountsPayableAndAccruedLiabilitiesCurrent,46617000.0,37481000.0,46617000.0,40516000.0,46617000.0
DeferredRevenueCurrent,38236000.0,38236000.0,38236000.0,38236000.0,38236000.0
AccruedToolSets,2899000.0,2397000.0,2920000.0,2397000.0,2586000.0
CapitalLeaseObligationsCurrent,1319000.0,1106000.0,1493000.0,1376000.0,1554000.0
AccruedIncomeTaxesCurrent,20000.0,490000.0,,,
OtherLiabilitiesCurrent,3893000.0,3893000.0,3242000.0,3893000.0,3893000.0
LiabilitiesCurrent,88153000.0,86389000.0,73986000.0,92462000.0,96844000.0
DeferredIncomeTaxLiabilitiesNet,329000.0,329000.0,329000.0,329000.0,329000.0
DeferredRentCreditNoncurrent,12003000.0,6887000.0,9927000.0,11545000.0,12003000.0
CapitalLeaseObligationsNoncurrent,40715000.0,40715000.0,39567000.0,40715000.0,40715000.0
OtherLiabilitiesNoncurrent,10124000.0,10124000.0,10124000.0,10124000.0,10124000.0
Liabilities,148103000.0,155633000.0,155633000.0,155633000.0,156238000.0
CommitmentsAndContingencies,,,,,
CommonStockValue,3000.0,3000.0,3000.0,3000.0,3000.0
PreferredStockValue,0.0,0.0,0.0,0.0,0.0
AdditionalPaidInCapitalCommonStock,187919000.0,186732000.0,188086000.0,186732000.0,186732000.0
AdditionalPaidInCapitalPreferredStock,68853000.0,68853000.0,68853000.0,68853000.0,68853000.0
TreasuryStockValue,97388000.0,97388000.0,97388000.0,97388000.0,97388000.0
RetainedEarningsAccumulatedDeficit,-47153000.0,-31555000.0,-48827000.0,-40595000.0,-44673000.0
StockholdersEquity,125776000.0,113475000.0,160883000.0,126645000.0,125776000.0
LiabilitiesAndStockholdersEquity,282278000.0,274102000.0,244091000.0,282278000.0,282278000.0
CommonStockParOrStatedValuePerShare,,0.0001,,,
CommonStockSharesAuthorized,,100000000.0,,,
CommonStockSharesIssued,,31872433.0,,,
CommonStockSharesOutstanding,,25303898.0,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,14055000.0,,14055000.0,
TradingSecurities,,0.0,,,
PreferredStockParOrStatedValuePerShare,,0.0001,,,
HeldToMaturitySecuritiesCurrent,,0.0,,,
PreferredStockSharesAuthorized,,10000000.0,,,
PreferredStockSharesIssued,,700000.0,,,
PreferredStockSharesOutstanding,,700000.0,,,
NotesAndLoansReceivableGrossCurrent,,5183000.0,,,5183000.0
PreferredStockLiquidationPreference,,100.0,,,
NotesAndLoansReceivableGrossNoncurrent,,31194000.0,,,31194000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,0.0,,,
DividendsPayableCurrentAndNoncurrent,,,1309000.0,1323000.0,
