,2019q2,2018q4,2019q3,2019q1,2019q4
Dividends,168068000.0,508176000.0,337999000.0,168100000.0,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,0.0,0.0,0.0,,0.0
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,11015000.0,70493000.0,37015000.0,64559000.0,51735000.0
StockIssuedDuringPeriodSharesNewIssues,46000000.0,28800000.0,46000000.0,28800000.0,46000000.0
StockIssuedDuringPeriodValueNewIssues,751659000.0,491604000.0,751393000.0,278775000.0,491604000.0
StockIssuedDuringPeriodSharesStockOptionsExercised,1641222.0,15803216.0,2041222.0,0.0,2041222.0
StockIssuedDuringPeriodValueStockOptionsExercised,0.0,0.0,0.0,0.0,
StockIssuedDuringPeriodValueOther,0.0,-63000.0,0.0,-63000.0,0.0
MinorityInterestDecreaseFromRedemptions,0.0,-8075000.0,0.0,65860000.0,-8075000.0
StockIssuedDuringPeriodValueIssuedForServices,420000.0,1019000.0,1019000.0,1020000.0,1019000.0
ProfitLoss,155912000.0,714282000.0,185836000.0,195477000.0,195477000.0
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,192353000.0,-22445000.0,359515000.0,-7397000.0,469183000.0
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,-35897000.0,5833000.0,89844000.0,-59953000.0,179280000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,290585000.0,1100162000.0,894504000.0,705143000.0,665455000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4796162000.0,5837048000.0,5798924000.0,4796162000.0,4796162000.0
Goodwill,,,24645000.0,,
NoncontrollingInterestIncreaseFromBusinessCombination,,,,110438000.0,
NewAccountingPronouncementOrChangeInAccountingPrincipleRetrospectiveAdjustmentToAdoptionQuantification,,,,300000.0,
DividendsCommonStockCash,,,,,508176000.0
DividendsPreferredStockCash,,,,,5338000.0
