,2019q2,2018q4,2019q3,2019q1,2019q4
InterestAndFeeIncomeLoansAndLeases,91700000.0,94000000.0,232300000.0,259200000.0,352300000.0
InterestIncomeSecuritiesTaxable,13200000.0,11700000.0,30800000.0,55400000.0,13900000.0
InterestIncomeSecuritiesTaxExempt,600000.0,600000.0,1200000.0,3400000.0,500000.0
InterestIncomeDomesticDeposits,2100000.0,6900000.0,8600000.0,2600000.0,6900000.0
InterestAndDividendIncomeOperating,107600000.0,269100000.0,113000000.0,377800000.0,414000000.0
InterestExpenseDeposits,6200000.0,8900000.0,13400000.0,12700000.0,22300000.0
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,1000000.0,1800000.0,2100000.0,400000.0,1000000.0
InterestExpenseShortTermBorrowings,100000.0,200000.0,0.0,,100000.0
InterestExpenseOtherLongTermDebt,200000.0,400000.0,500000.0,500000.0,400000.0
InterestExpenseJuniorSubordinatedDebentures,900000.0,3000000.0,1000000.0,4100000.0,1100000.0
InterestExpense,14600000.0,11200000.0,9200000.0,17600000.0,47200000.0
InterestIncomeExpenseNet,116000000.0,313600000.0,241300000.0,432500000.0,366800000.0
ProvisionForLoanAndLeaseLosses,3700000.0,7500000.0,2900000.0,11000000.0,2000000.0
InterestIncomeExpenseAfterProvisionForLoanLoss,112300000.0,306600000.0,100900000.0,423900000.0,108000000.0
FeesAndCommissionsMortgageBankingAndServicing,5400000.0,22500000.0,8400000.0,24900000.0,24300000.0
GainLossOnSaleOfDebtInvestments,0.0,0.0,0.0,300000.0,100000.0
NoninterestIncomeOtherOperatingIncome,3900000.0,11000000.0,9400000.0,10000000.0,13400000.0
NoninterestIncome,34500000.0,109000000.0,37600000.0,141800000.0,40800000.0
LaborAndRelatedExpense,36100000.0,34700000.0,76500000.0,146400000.0,40600000.0
OtherLaborRelatedExpenses,14400000.0,35500000.0,23600000.0,47900000.0,11900000.0
InformationTechnologyAndDataProcessing,7000000.0,17900000.0,7100000.0,20500000.0,23900000.0
OccupancyNet,7000000.0,6100000.0,12300000.0,25400000.0,21200000.0
EquipmentExpense,3100000.0,9500000.0,2900000.0,9600000.0,10200000.0
OtherRealEstateOwnedExpenseNetOfIncome,200000.0,200000.0,300000.0,400000.0,-500000.0
ProfessionalFees,1200000.0,1900000.0,2100000.0,6800000.0,7700000.0
FederalDepositInsuranceCorporationPremiumExpense,1500000.0,4300000.0,3100000.0,5600000.0,3500000.0
AmortizationOfMortgageServicingRightsMSRs,800000.0,2100000.0,1000000.0,3000000.0,800000.0
AmortizationOfIntangibleAssets,1800000.0,3600000.0,3500000.0,7900000.0,8300000.0
OtherNoninterestExpense,15800000.0,48100000.0,17500000.0,57100000.0,50800000.0
BusinessCombinationAcquisitionRelatedCosts,2300000.0,3100000.0,0.0,12400000.0,3100000.0
NoninterestExpense,93800000.0,238800000.0,170800000.0,360900000.0,90700000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,47000000.0,154100000.0,48800000.0,145300000.0,166200000.0
IncomeTaxExpenseBenefit,10300000.0,12100000.0,22200000.0,46100000.0,37600000.0
NetIncomeLoss,41600000.0,119800000.0,79500000.0,95700000.0,49100000.0
EarningsPerShareBasic,0.69,0.49,1.27,2.77,2.1
EarningsPerShareDiluted,0.69,1.45,1.38,2.05,0.76
WeightedAverageNumberOfSharesOutstandingBasic,56241201.0,49514818.0,56335186.0,,58254575.0
WeightedAverageNumberOfDilutedSharesOutstanding,56652178.0,56530868.0,56699021.0,,65043486.0
GainLossonTerminationofInterestRateSwap,,-1100000.0,,0.0,
MortgageServicingRightsMSRImpairmentRecovery,,0.0,,0.0,
InterestExpenseLongTermDebt,,,,1800000.0,
GainLossRelatedToLitigationSettlement,,,,4200000.0,
