,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,-99011000.0,-24216000.0,-54337000.0,,-42383000.0
DepreciationDepletionAndAmortization,2323000.0,3334000.0,6029000.0,,9824000.0
ShareBasedCompensation,21004000.0,15066000.0,31671000.0,,26850000.0
AmortizationOfFinancingCostsAndDiscounts,7399000.0,4233000.0,1094000.0,,4233000.0
FinanceLeaseRightOfUseAssetAmortization,994000.0,,1988000.0,,994000.0
NonCashInterestOnBuildToSuitLease,1570000.0,0.0,,,
DeferredIncomeTaxesAndTaxCredits,-302000.0,,,,
FinanceLeaseInterestExpense,0.0,,918000.0,,659000.0
DeferredIncomeTaxExpenseBenefit,4000.0,-351000.0,-4232000.0,,-4541000.0
FairValueAdjustmentOfWarrants,0.0,0.0,,,
AccretionAmortizationOfDiscountsAndPremiumsInvestments,381000.0,,2751000.0,,3619000.0
IncreaseDecreaseInAccountsReceivable,-14018000.0,4653000.0,-6469000.0,,-5123000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2865000.0,2120000.0,840000.0,,-189000.0
IncreaseDecreaseInDeferredCharges,9190000.0,5514000.0,7046000.0,,9585000.0
IncreaseDecreaseInOtherNoncurrentAssets,70000.0,670000.0,-46000.0,,148000.0
IncreaseDecreaseInAccountsPayable,-268000.0,687000.0,-394000.0,,-152000.0
IncreaseDecreaseInDeferredLiabilities,-133000.0,-85000.0,0.0,,0.0
IncreaseDecreaseInAccruedLiabilities,-1967000.0,7184000.0,8285000.0,,7184000.0
IncreaseDecreaseInContractWithCustomerLiability,6267000.0,,6356000.0,,14898000.0
NetCashProvidedByUsedInOperatingActivities,3214000.0,-37169000.0,-24901000.0,,-32509000.0
PaymentsToAcquireBusinessesNetOfCashAcquired,55517000.0,,0.0,,38629000.0
PaymentsToAcquirePropertyPlantAndEquipment,1683000.0,1714000.0,1561000.0,,2350000.0
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,82230000.0,,,,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,58000000.0,74230000.0,280000000.0,,410000000.0
PaymentsToAcquireMarketableSecurities,0.0,72879000.0,300467000.0,,363530000.0
NetCashProvidedByUsedInInvestingActivities,-160279000.0,-167434000.0,30750000.0,,-167434000.0
ProceedsFromStockOptionsExercised,6437000.0,8201000.0,11350000.0,,17631000.0
ProceedsFromIssuanceOfCommonStock,10532000.0,5626000.0,5626000.0,,6394000.0
PaymentsForRepurchaseOfCommonStock,30000.0,149000.0,309000.0,,35000.0
ProceedsFromConvertibleDebt,291100000.0,0.0,293161000.0,,0.0
PaymentsForPurchaseOfCappedCalls,0.0,37086000.0,37086000.0,,0.0
PaymentsForProceedsFromTenantAllowance,0.0,0.0,0.0,,-633000.0
ProceedsFromIssuanceOfRedeemablePreferredStock,0.0,,,,
ProceedsFromIssuanceInitialPublicOffering,0.0,205494000.0,,,
ProceedsFromWarrantExercises,0.0,0.0,,,
PaymentsOfStockIssuanceCosts,0.0,2344000.0,,,
IncomeTaxesPaid,735000.0,,,,
NetCashProvidedByUsedInFinancingActivities,43114000.0,277622000.0,269874000.0,,18844000.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,-48000.0,-101000.0,-83000.0,,-101000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,10227000.0,173853000.0,60862000.0,,3475000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,62427000.0,69412000.0,123289000.0,,148347000.0
IncomeTaxesPaidNet,984000.0,,,,
InterestPaidNet,16000.0,,,,
ConstructionCostsBuildToSuitLeaseObligations,0.0,,,,
VestingOfEarlyExercisedStockOptionsNoncash,533000.0,950000.0,,,
StockIssued1,0.0,0.0,,,
ConversionOfStockAmountIssued1,0.0,,,,
CapitalExpendituresIncurredButNotYetPaid,283000.0,0.0,,,
EstimatedFairValueBuildToSuitOfficeLease,0.0,0.0,10781000.0,,0.0
IncreaseDecreaseInDeferredRevenue,,16517000.0,,,
OfferingCostsIncurredButNotYetPaid,,0.0,,,
IncreaseDecreaseInOperatingLeaseRightOfUseAssets,,,0.0,,
IncreaseDecreaseInOperatingLeaseLiability,,,-1082000.0,,0.0
CashAndCashEquivalentsAtCarryingValue,,,122771000.0,,147831000.0
RestrictedCashAndCashEquivalentsNoncurrent,,,518000.0,,515000.0
OperatingLeaseRightofUseAssetAmortization,,,,,0.0
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,0.0
FinanceLeasePrincipalPayments,,,,,0.0
