,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,-14444000.0,-17992000.0,-13958000.0,-39706000.0,-7265000.0
DepreciationDepletionAndAmortization,1344000.0,5271000.0,3573000.0,6858000.0,5271000.0
ShareBasedCompensation,3977000.0,14009000.0,9739000.0,18132000.0,14009000.0
CapitalizedContractCostAmortizationAndImpairmentLoss,2491000.0,,4856000.0,,7403000.0
AmortizationAndImpairmentOfDeferredProfessionalsCosts,969000.0,,2014000.0,,3110000.0
OperatingLeaseNoncashCost,1282000.0,,2580000.0,,3919000.0
LeaseExitAndRelatedCharges,0.0,800000.0,0.0,0.0,0.0
AccretionAmortizationOfDiscountsAndPremiumsInvestments,126000.0,-22000.0,266000.0,516000.0,392000.0
IncreaseDecreaseInAccountsReceivable,7883000.0,7778000.0,5795000.0,2799000.0,8626000.0
IncreaseDecreaseInContractWithCustomerAsset,1416000.0,5180000.0,2979000.0,5735000.0,5180000.0
IncreaseDecreaseInDeferredCharges,469000.0,2110000.0,901000.0,4181000.0,1301000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-206000.0,1119000.0,1864000.0,-448000.0,822000.0
IncreaseDecreaseInAccountsPayable,1783000.0,1745000.0,511000.0,-1035000.0,1745000.0
IncreaseDecreaseInOperatingLeaseLiability,-1382000.0,,-2795000.0,,-4267000.0
IncreaseDecreaseinAccruedLiabilitiesandOtherCurrentLiabilities,-1304000.0,,3182000.0,1743000.0,1645000.0
IncreaseDecreaseInContractWithCustomerLiability,3495000.0,5250000.0,-1210000.0,4970000.0,-2315000.0
IncreaseDecreaseInEmployeeRelatedLiabilities,-970000.0,,-806000.0,2690000.0,-428000.0
NetCashProvidedByUsedInOperatingActivities,-18972000.0,-23377000.0,-13948000.0,-23457000.0,-21384000.0
PaymentsToAcquirePropertyPlantAndEquipment,204000.0,1895000.0,1304000.0,1702000.0,1895000.0
PaymentsToAcquireMarketableSecurities,0.0,25430000.0,23979000.0,62658000.0,25430000.0
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,15750000.0,,11453000.0,146508000.0,14670000.0
NetCashProvidedByUsedInInvestingActivities,5337000.0,9025000.0,1167000.0,34610000.0,9025000.0
ProceedsFromStockOptionsExercised,1680000.0,2613000.0,1845000.0,2829000.0,1924000.0
RepaymentsOfLongTermDebt,465000.0,,930000.0,0.0,1394000.0
NetCashProvidedByUsedInFinancingActivities,490000.0,2613000.0,2242000.0,4015000.0,2613000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-13145000.0,,-16677000.0,4686000.0,-14419000.0
CashAndCashEquivalentsAtCarryingValue,48174000.0,44986000.0,66005000.0,61319000.0,66005000.0
RestrictedCash,1325000.0,1325000.0,1325000.0,1325000.0,1325000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,62644000.0,62644000.0,45967000.0,67330000.0,48225000.0
CapitalizedContractCostAmortization,,9017000.0,,13105000.0,
AmortizationsOfDeferredProfessionalsCosts,,3351000.0,,5268000.0,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,5200000.0,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,0.0,,0.0,
IncreaseDecreaseInAccruedLiabilities,,-6435000.0,,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,36350000.0,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,0.0,,0.0,
PaymentsOfStockIssuanceCosts,,731000.0,,731000.0,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,-14419000.0,,,
NoncashPurchaseConsiderationRelatedToAcquisition,,101692000.0,,0.0,
DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIncomeTaxExpense,,,,5206000.0,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,0.0,
GainLossOnSaleOfInvestments,,,,0.0,
ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,,,,0.0,
ProceedsFromIssuanceOrSaleOfEquity,,,,17358000.0,
InterestPaid,,,,0.0,
CapitalExpendituresIncurredButNotYetPaid,,,,20000.0,
