,2019q2,2018q4,2019q3,2019q1,2019q4
Revenues,2821000000.0,2976000000.0,3242000000.0,11046000000.0,2702000000.0
RevenueFromRelatedParties,328000000.0,272000000.0,367000000.0,1420000000.0,378000000.0
RevenueFromContractWithCustomerExcludingAssessedTax,3499000000.0,10487000000.0,7044000000.0,12250000000.0,3069000000.0
CostOfGoodsAndServicesSold,3172000000.0,8110000000.0,5929000000.0,9608000000.0,3172000000.0
SellingGeneralAndAdministrativeExpense,78000000.0,223000000.0,92000000.0,336000000.0,63000000.0
DepreciationDepletionAndAmortization,143000000.0,384000000.0,258000000.0,521000000.0,126000000.0
IncomeLossFromEquityMethodInvestments,9000000.0,9000000.0,28000000.0,61000000.0,31000000.0
GainLossOnDispositionOfAssets,-4000000.0,2000000.0,-1000000.0,-5000000.0,5000000.0
CostsAndExpenses,3388000000.0,8610000000.0,6320000000.0,11581000000.0,3356000000.0
OperatingIncomeLoss,111000000.0,260000000.0,226000000.0,1124000000.0,146000000.0
InterestExpense,34000000.0,134000000.0,31000000.0,230000000.0,32000000.0
InvestmentIncomeInterest,5000000.0,13000000.0,5000000.0,5000000.0,13000000.0
GainsLossesOnExtinguishmentOfDebt,-46000000.0,-31000000.0,-74000000.0,-54000000.0,0.0
OtherNonoperatingIncomeExpense,-10000000.0,-4000000.0,-5000000.0,0.0,-4000000.0
NetPeriodicBenefitCostOtherComponents,17000000.0,19000000.0,46000000.0,,53000000.0
InterestIncomeExpenseAndOtherFinancialCostsNet,-118000000.0,-113000000.0,-193000000.0,-368000000.0,-48000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,62000000.0,559000000.0,226000000.0,301000000.0,314000000.0
IncomeTaxExpenseBenefit,8000000.0,3000000.0,13000000.0,-303000000.0,-43000000.0
ProfitLoss,18000000.0,147000000.0,122000000.0,-440000000.0,291000000.0
NetIncomeLossAttributableToNoncontrollingInterest,0.0,0.0,0.0,0.0,0.0
NetIncomeLoss,18000000.0,523000000.0,214000000.0,-440000000.0,-84000000.0
EarningsPerShareBasic,0.1,2.96,1.21,6.31,0.22
EarningsPerShareDiluted,0.1,0.83,1.3,2.19,-0.49
GainonEquityInvesteesTransactions,,21000000.0,,38000000.0,
GainOrLossOnSaleOfStockInSubsidiary,,0.0,,,
RestructuringCostsAndAssetImpairmentCharges,,30000000.0,,,
OtherOperatingIncomeExpenseNet,,0.0,-1000000.0,2000000.0,1000000.0
Gainlossonequityinvesteetransactions,,,0.0,,0.0
DeconsolidationGainOrLossAmount,,,,0.0,
RestructuringCharges,,,,122000000.0,0.0
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,14000000.0,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,69000000.0,
