,2019q2,2018q4,2019q3,2019q1,2019q4
CommonStockParOrStatedValuePerShare,0.01,,,,
CommonStockSharesAuthorized,400000000.0,,,,
CashAndCashEquivalentsAtCarryingValue,16260000.0,43150000.0,12801000.0,,
CommonStockSharesIssued,22702000.0,,,,
AccountsReceivableNetCurrent,14672000.0,13151000.0,10275000.0,,
CommonStockSharesOutstanding,22702000.0,,,,
InventoryFinishedGoods,277285000.0,297606000.0,217614000.0,,
PrepaidExpenseAndOtherAssetsCurrent,9452000.0,9777000.0,2292000.0,,
AssetsCurrent,367622000.0,368499000.0,386732000.0,,
PropertyPlantAndEquipmentNet,27731000.0,39284000.0,11821000.0,,
OperatingLeaseRightOfUseAsset,112683000.0,,3207000.0,,
OtherAssetsNoncurrent,7242000.0,8140000.0,1819000.0,,
Assets,412688000.0,440798000.0,385760000.0,,
ShortTermBorrowings,93000000.0,107000000.0,93000000.0,,
LongTermDebtCurrent,0.0,38847000.0,39362000.0,,
DueToRelatedPartiesCurrent,28082000.0,28082000.0,11433000.0,,
AccountsPayableCurrent,20847000.0,23613000.0,3727000.0,,
OperatingLeaseLiabilityCurrent,33200000.0,,2284000.0,,
OtherLiabilitiesCurrent,42623000.0,57076000.0,40196000.0,,
LiabilitiesCurrent,234865000.0,240182000.0,302936000.0,,
OperatingLeaseLiabilityNoncurrent,83197000.0,,3831000.0,,
LongTermDebtNoncurrent,0.0,,38565000.0,,
OtherLiabilitiesNoncurrent,2284000.0,2284000.0,645000.0,,
CommonStockValueOutstanding,227000.0,,,,
Liabilities,329679000.0,232015000.0,231035000.0,,
AdditionalPaidInCapitalCommonStock,555378000.0,,,,
RetainedEarningsAccumulatedDeficit,-380066000.0,,,,
CommitmentsAndContingencies,,,,,
StockholdersEquity,119956000.0,150225000.0,164051000.0,,
LiabilitiesAndStockholdersEquity,412688000.0,440798000.0,385760000.0,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,126458000.0,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,143487000.0,,
