,2019q2,2018q4,2019q3,2019q1,2019q4
CommonStockParOrStatedValuePerShare,,,,,
CommonStockSharesIssued,63900000.0,63800000.0,63900000.0,63900000.0,63900000.0
CashAndCashEquivalentsAtCarryingValue,68500000.0,48300000.0,64400000.0,77800000.0,399000000.0
CommonStockSharesOutstanding,62600000.0,63100000.0,62600000.0,62500000.0,63100000.0
TreasuryStockShares,1600000.0,700000.0,1600000.0,1600000.0,700000.0
AccountsNotesAndLoansReceivableNetCurrent,199500000.0,218500000.0,198800000.0,218500000.0,218500000.0
ReceivablesLongTermContractsOrPrograms,120300000.0,120300000.0,120300000.0,120300000.0,181100000.0
InventoryNet,172500000.0,172500000.0,172500000.0,182300000.0,172500000.0
PrepaidExpenseCurrent,24100000.0,25200000.0,29000000.0,25200000.0,26700000.0
OtherAssetsCurrent,20400000.0,16500000.0,20700000.0,17100000.0,18100000.0
AssetsCurrent,610600000.0,593600000.0,658200000.0,610600000.0,610600000.0
PropertyPlantAndEquipmentNet,137600000.0,142000000.0,142000000.0,140200000.0,142000000.0
IntangibleAssetsNetExcludingGoodwill,477300000.0,523900000.0,471100000.0,490600000.0,454900000.0
Goodwill,581900000.0,634300000.0,586800000.0,587300000.0,581900000.0
OtherAssetsNoncurrent,37200000.0,41100000.0,37900000.0,42800000.0,32200000.0
Assets,1885500000.0,1956500000.0,1890600000.0,1864600000.0,2228600000.0
AccountsPayableCurrent,207700000.0,196800000.0,224500000.0,196800000.0,236200000.0
ContractWithCustomerLiability,125900000.0,,125900000.0,,
EmployeeRelatedLiabilitiesCurrent,71900000.0,66900000.0,71900000.0,53500000.0,71900000.0
OtherLiabilitiesCurrent,137100000.0,135700000.0,137100000.0,125200000.0,137100000.0
LiabilitiesCurrent,531700000.0,511700000.0,526300000.0,510500000.0,589300000.0
LongTermDebtNoncurrent,344600000.0,344600000.0,323200000.0,364800000.0,619500000.0
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,120500000.0,120500000.0,120500000.0,120500000.0,131300000.0
DeferredIncomeTaxLiabilitiesNet,76400000.0,,76400000.0,,
OtherLiabilitiesNoncurrent,53900000.0,26700000.0,60300000.0,52000000.0,47300000.0
Liabilities,1115400000.0,1120500000.0,1120500000.0,1122800000.0,1120500000.0
CommitmentsAndContingencies,,,,,
CommonStockValue,0.0,0.0,0.0,0.0,0.0
AdditionalPaidInCapitalCommonStock,351400000.0,351400000.0,345300000.0,351400000.0,345300000.0
RetainedEarningsAccumulatedDeficit,531000000.0,531000000.0,588100000.0,546300000.0,599500000.0
TreasuryStockValue,67100000.0,24400000.0,53700000.0,67100000.0,50100000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-84200000.0,-81200000.0,-98500000.0,-94300000.0,-140600000.0
StockholdersEquity,756800000.0,731100000.0,781200000.0,734500000.0,731100000.0
MinorityInterest,13000000.0,14500000.0,14600000.0,13000000.0,13000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,770100000.0,744100000.0,732000000.0,747400000.0,744100000.0
LiabilitiesAndStockholdersEquity,1864600000.0,1864600000.0,1864600000.0,1864600000.0,2228600000.0
CommonStockNoParValue,,0.0,,,0.0
DeferredRevenueCurrent,,132300000.0,,135800000.0,158200000.0
LongTermDebtCurrent,,18800000.0,,0.0,0.0
DeferredTaxLiabilitiesNoncurrent,,76400000.0,,76400000.0,73600000.0
