,2019q2,2018q4,2019q3,2019q1,2019q4
AllowanceForDoubtfulAccountsReceivableCurrent,6100000.0,6200000.0,6100000.0,8400000.0,6100000.0
CommonStockParOrStatedValuePerShare,0.01,0.01,0.01,0.01,0.01
CashAndCashEquivalentsAtCarryingValue,32600000.0,21500000.0,91500000.0,22700000.0,49500000.0
CommonStockSharesAuthorized,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0
AccountsAndNotesReceivableNet,340900000.0,349300000.0,353100000.0,340900000.0,353100000.0
CommonStockSharesIssued,174700000.0,179400000.0,169100000.0,177200000.0,0.0
InventoryNet,228200000.0,224100000.0,228200000.0,224100000.0,228200000.0
OtherAssetsCurrent,118400000.0,126700000.0,134100000.0,118400000.0,134100000.0
AssetsCurrent,746200000.0,835300000.0,846500000.0,846500000.0,846500000.0
PropertyPlantAndEquipmentNet,264600000.0,264000000.0,264500000.0,264800000.0,280300000.0
Goodwill,2233900000.0,2238200000.0,2235500000.0,2234300000.0,2286100000.0
IntangibleAssetsNetExcludingGoodwill,1173300000.0,1190000000.0,1144300000.0,1236600000.0,1174700000.0
OtherAssetsNoncurrent,77300000.0,56200000.0,77300000.0,33800000.0,77300000.0
AssetsNoncurrent,3463900000.0,3726600000.0,3441400000.0,3726600000.0,3549400000.0
Assets,4474700000.0,4583100000.0,4464800000.0,4725000000.0,4636100000.0
LongTermDebtCurrent,13800000.0,11300000.0,15000000.0,0.0,16800000.0
AccountsPayableCurrent,186400000.0,174100000.0,186400000.0,174100000.0,186400000.0
EmployeeRelatedLiabilitiesCurrent,75800000.0,75500000.0,75800000.0,75800000.0,75800000.0
OtherAccruedLiabilitiesCurrent,145100000.0,198100000.0,181700000.0,187000000.0,210900000.0
LiabilitiesCurrent,461700000.0,425300000.0,461700000.0,390900000.0,437300000.0
LongTermDebt,929200000.0,932700000.0,1041100000.0,,929200000.0
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,175400000.0,179000000.0,177900000.0,177900000.0,175300000.0
DeferredTaxLiabilitiesNoncurrent,279800000.0,255700000.0,223000000.0,279400000.0,224800000.0
OtherLiabilitiesNoncurrent,105700000.0,74800000.0,84200000.0,86700000.0,72000000.0
Liabilities,1839600000.0,1867500000.0,1865600000.0,933700000.0,2069600000.0
NetParentInvestment,3675700000.0,3848400000.0,3675700000.0,3848400000.0,3675700000.0
CommonStockValueOutstanding,1700000.0,1800000.0,1800000.0,0.0,1800000.0
AdditionalPaidInCapital,2709700000.0,2757800000.0,2490700000.0,2709700000.0,2494800000.0
RetainedEarningsAccumulatedDeficit,109200000.0,47500000.0,83400000.0,83400000.0,170800000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-111000000.0,-91500000.0,-95100000.0,-57100000.0,-107800000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2635100000.0,3791300000.0,2537800000.0,2687100000.0,2566500000.0
LiabilitiesAndStockholdersEquity,4552700000.0,4583100000.0,4464800000.0,4725000000.0,4636100000.0
LongTermDebtNoncurrent,,,,0.0,
