,2019q2,2018q4,2019q3,2019q1,2019q4
InterestCostsCapitalized,0.0,2794000.0,217000.0,2771000.0,
ProfitLoss,2148000.0,5603000.0,-17231000.0,224637000.0,
DepreciationDepletionAndAmortization,8793000.0,43309000.0,36066000.0,86335000.0,
AmortizationOfFinancingCosts,571000.0,1749000.0,833000.0,2321000.0,
AmortizationOfIntangibleAssets,63000.0,275000.0,154000.0,619000.0,
AmortizationOfIntangibleLiabilities,304000.0,2609000.0,841000.0,3471000.0,
IncreaseDecreaseInRightOfUseAssetsandOperatingLeaseLiabilitiesNet,-28000.0,,-57000.0,,
GainLossOnDispositionOfRealEstateDiscontinuedOperations,18578000.0,0.0,29244000.0,0.0,
ProvisionForDoubtfulAccounts,11298000.0,22622000.0,451000.0,22716000.0,
ProvisionForLoanLossesExpensed,1190000.0,2750000.0,0.0,2782000.0,
StraightLineRent,3795000.0,-12863000.0,8265000.0,3941000.0,
ShareBasedCompensation,20000.0,66000.0,45000.0,86000.0,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-9078000.0,-9619000.0,-9822000.0,-9197000.0,
IncreaseDecreaseInDueToAffiliates,221000.0,-111000.0,-56000.0,405000.0,
IncreaseDecreaseInOtherOperatingAssets,688000.0,11091000.0,-1604000.0,23295000.0,
NetCashProvidedByUsedInOperatingActivities,3682000.0,21286000.0,13553000.0,23599000.0,
ProceedsFromSaleOfRealEstateHeldforinvestment,140176000.0,241043000.0,226410000.0,1131582000.0,
PaymentsForCapitalImprovements,1006000.0,4511000.0,1543000.0,4994000.0,
ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,0.0,962000.0,962000.0,0.0,
PaymentsForProceedsFromLoansReceivable,4500000.0,13000000.0,0.0,15500000.0,
NetCashProvidedByUsedInInvestingActivities,-1006000.0,-32975000.0,-585000.0,1092831000.0,
RepaymentsOfNotesPayable,18470000.0,99317000.0,18570000.0,105188000.0,
ProceedsFromLongTermLinesOfCredit,28000000.0,195000000.0,41000000.0,195000000.0,
PaymentsOfFinancingCosts,1916000.0,1681000.0,826000.0,467000.0,
PaymentsForRepurchaseOfCommonStock,33861000.0,39198000.0,64212000.0,33335000.0,
PaymentsOfDividends,7758000.0,834029000.0,20036000.0,60038000.0,
PaymentsOfDividendsMinorityInterest,4233000.0,2503000.0,0.0,3299000.0,
NetCashProvidedByUsedInFinancingActivities,-430933000.0,-552199000.0,-541617000.0,-587426000.0,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-289806000.0,3263000.0,-312227000.0,-308613000.0,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,62108000.0,60868000.0,43301000.0,57605000.0,
InterestPaidNet,2519000.0,26150000.0,5166000.0,11872000.0,
StockIssuedDuringPeriodValueDividendReinvestmentPlan,6565000.0,34349000.0,8799000.0,68086000.0,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,0.0,-3000.0,0.0,
GainLossOnInterestRateCashFlowHedgeIneffectiveness,,2000.0,,,
ImpairmentOfRealEstate,,0.0,0.0,0.0,
GainsLossesOnExtinguishmentOfDebt,,-207000.0,-207000.0,-207000.0,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,-2920000.0,,0.0,
RepaymentsOfLongTermLinesOfCredit,,75000000.0,75000000.0,95000000.0,
ProceedsFromPaymentsForDebtExtinguishment,,0.0,,,
PaymentsOfStockIssuanceCosts,,49000.0,4000.0,7000.0,
PaymentsToMinorityShareholders,,0.0,,0.0,
OtherComprehensiveIncomeLossNetOfTax,,1326000.0,,,
CapitalExpendituresIncurredButNotYetPaid,,59000.0,0.0,,
ProceedsFromHedgeFinancingActivities,,,338000.0,338000.0,
PaymentsToAcquireRealEstate,,,,0.0,
ProceedsFromSaleOfMachineryAndEquipment,,,,20900000.0,
PaymentsForProceedsFromDepositsOnRealEstateAcquisitions,,,,-450000.0,
ProceedsFromCollectionOfNotesReceivable,,,,0.0,
PaymentsForProceedsFromOtherInvestments,,,,0.0,
PaymentsOfDebtExtinguishmentCosts,,,,0.0,
DeemedDistributionsRelatedToTaxesWithheld,,,,0.0,
