,2019q2,2018q4,2019q3,2019q1,2019q4
RealEstateInvestmentPropertyAccumulatedDepreciation,100897000.0,95039000.0,100897000.0,100897000.0,
FiniteLivedIntangibleAssetsAccumulatedAmortization,24056000.0,23640000.0,25288000.0,23640000.0,
Land,72700000.0,72894000.0,72451000.0,73769000.0,
DebtIssuanceCostsNotesPayableNet,75000.0,875000.0,65000.0,875000.0,
InvestmentBuildingAndBuildingImprovementsNet,806637000.0,834419000.0,806637000.0,834419000.0,
FiniteLivedIntangibleLiabilitiesAccumulatedAmortization,5118000.0,5458000.0,5330000.0,4694000.0,
RealEstateInvestmentPropertyNet,873960000.0,908188000.0,868585000.0,879337000.0,
PreferredStockParOrStatedValuePerShare,0.01,0.01,0.01,0.01,
CashAndCashEquivalentsAtCarryingValue,28015000.0,53895000.0,43133000.0,28527000.0,
PreferredStockSharesAuthorized,50000000.0,50000000.0,50000000.0,50000000.0,
PreferredStockSharesIssued,0.0,0.0,0.0,0.0,
FiniteLivedIntangibleAssetsNet,55907000.0,86938000.0,59681000.0,86938000.0,
OperatingLeaseRightOfUseAsset,0.0,,16103000.0,,
PreferredStockSharesOutstanding,0.0,0.0,0.0,0.0,
CommonStockParOrStatedValuePerShare,0.01,0.01,0.01,0.01,
PrepaidExpenseAndOtherAssets,43465000.0,79140000.0,45905000.0,79140000.0,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,393000.0,2648000.0,0.0,401000.0,
CommonStockSharesAuthorized,300000000.0,300000000.0,300000000.0,300000000.0,
CommonStockSharesIssued,203114678.0,201795155.0,203114678.0,196892945.0,
Assets,1023516000.0,1056717000.0,1023516000.0,1023516000.0,
CommonStockSharesOutstanding,180644686.0,186181545.0,179208640.0,183081839.0,
NotesPayable,36214000.0,42080000.0,36214000.0,36214000.0,
LineOfCredit,190000000.0,210000000.0,190000000.0,0.0,
DueToAffiliateCurrentAndNoncurrent,1550000.0,1498000.0,1329000.0,2372000.0,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,12188000.0,16830000.0,17982000.0,16703000.0,
FiniteLivedIntangibleLiabilitiesNet,16537000.0,17555000.0,16537000.0,17555000.0,
OperatingLeaseLiability,13765000.0,,19808000.0,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,13000.0,5058000.0,0.0,13000.0,
Liabilities,260796000.0,287588000.0,260796000.0,193782000.0,
PreferredStockValue,,,,,
CommonStockValue,1806000.0,1818000.0,1831000.0,1862000.0,
AdditionalPaidInCapital,1600015000.0,1635329000.0,1612969000.0,1635329000.0,
AccumulatedDistributionsInExcessOfNetIncome,852505000.0,839831000.0,852505000.0,852505000.0,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,139000.0,407000.0,425000.0,425000.0,
StockholdersEquity,737345000.0,768408000.0,762720000.0,1425848000.0,
LiabilitiesAndStockholdersEquity,1011741000.0,1624599000.0,1013470000.0,1624599000.0,
MinorityInterest,,4969000.0,,0.0,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,769129000.0,,762720000.0,
