,2019q2,2018q4,2019q3,2019q1,2019q4
FairValueOfHedgedDebt,,,,845000000.0,
CashAndCashEquivalentsAtCarryingValue,,,,50000000.0,
AccountsReceivableNetCurrent,,,,628000000.0,
DueFromRelatedPartiesCurrent,,,,255000000.0,
OtherAssetsCurrent,,,,125000000.0,
AssetsCurrent,,,,1019000000.0,
PropertyPlantAndEquipmentNet,,,,19947000000.0,
RegulatoryAssetsNoncurrent,,,,1721000000.0,
DeferredIncomeTaxAssetsNet,,,,987000000.0,
IntangibleAssetsNetExcludingGoodwill,,,,369000000.0,
Goodwill,,,,325000000.0,
OtherAssetsNoncurrent,,,,5000000.0,
AssetsNoncurrent,,,,3479000000.0,
Assets,,,,25657000000.0,
CommercialPaper,,,,1252000000.0,
LongTermDebtCurrent,,,,731000000.0,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,905000000.0,
DueToRelatedPartiesCurrent,,,,157000000.0,
LiabilitiesCurrent,,,,2740000000.0,
LongTermDebtNoncurrent,,,,9315000000.0,
ConvertibleDebtNoncurrent,,,,487000000.0,
RegulatoryLiabilityNoncurrent,,,,326000000.0,
DeferredIncomeTaxLiabilitiesNet,,,,71000000.0,
OtherLiabilitiesNoncurrent,,,,2135000000.0,
LiabilitiesNoncurrent,,,,12986000000.0,
Liabilities,,,,16014000000.0,
CommitmentsAndContingencies,,,,,
SubsequentEvents,,,,,
RedeemableNoncontrollingInterestEquityCarryingAmount,,,,21000000.0,
CommonStockValueOutstanding,,,,5643000000.0,
PreferredStockValueOutstanding,,,,418000000.0,
AdditionalPaidInCapital,,,,56000000.0,
RetainedEarningsAccumulatedDeficit,,,,3459000000.0,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-3000000.0,
StockholdersEquity,,,,9573000000.0,
MinorityInterest,,,,49000000.0,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,10067000000.0,
LiabilitiesAndStockholdersEquity,,,,25657000000.0,
