,2019q2,2018q4,2019q3,2019q1,2019q4
AllowanceForDoubtfulAccountsReceivableCurrent,1834000.0,776000.0,1726000.0,776000.0,2635000.0
DeferredFinanceCostsNoncurrentNet,0.0,1709000.0,0.0,0.0,0.0
CashAndCashEquivalentsAtCarryingValue,13804000.0,7789000.0,13804000.0,6263000.0,13804000.0
PreferredStockParOrStatedValuePerShare,0.01,0.01,0.01,0.01,0.01
AccountsReceivableNetCurrent,96495000.0,86738000.0,84753000.0,101620000.0,85725000.0
PreferredStockSharesAuthorized,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0
PreferredStockSharesIssued,0.0,0.0,0.0,0.0,0.0
UnbilledReceivablesCurrent,13766000.0,9480000.0,13766000.0,13766000.0,7175000.0
InventoryNet,23464000.0,22693000.0,23464000.0,22693000.0,23464000.0
PreferredStockSharesOutstanding,0.0,0.0,0.0,0.0,0.0
CommonStockParOrStatedValuePerShare,0.01,0.01,0.01,0.01,0.01
PrepaidExpenseAndOtherAssetsCurrent,6006000.0,9520000.0,5165000.0,9520000.0,2866000.0
AssetsCurrent,160135000.0,148781000.0,160135000.0,160135000.0,160135000.0
CommonStockSharesAuthorized,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0
CommonStockSharesIssued,33869589.0,33765486.0,33869589.0,33774053.0,34547463.0
PropertyPlantAndEquipmentNet,153670000.0,128518000.0,156577000.0,153878000.0,120176000.0
OperatingLeaseRightOfUseAsset,25581000.0,,16208000.0,,12045000.0
CommonStockSharesOutstanding,33630934.0,32857660.0,33705148.0,32857660.0,33523588.0
FiniteLivedIntangibleAssetsNet,8566000.0,9472000.0,8112000.0,9019000.0,9019000.0
TreasuryStockShares,232892.0,134552.0,232892.0,232892.0,1023875.0
OtherAssetsNoncurrent,1517000.0,2375000.0,1333000.0,1517000.0,1248000.0
Assets,324549000.0,311729000.0,324549000.0,324549000.0,267495000.0
AccountsPayableCurrent,51568000.0,42162000.0,51568000.0,51568000.0,39559000.0
AccruedLiabilitiesCurrent,35460000.0,33724000.0,37533000.0,37533000.0,30819000.0
LeaseLiabilityCurrent,422000.0,,422000.0,,422000.0
LiabilitiesCurrent,92498000.0,76299000.0,81391000.0,89523000.0,77854000.0
LongTermDebtNoncurrent,29500000.0,37199000.0,29500000.0,37199000.0,29500000.0
OperatingLeaseLiabilityNoncurrent,17820000.0,,10844000.0,,9044000.0
FinanceLeaseLiabilityNoncurrent,3895000.0,,9222000.0,,8663000.0
CapitalLeaseObligationsNoncurrent,3451000.0,3829000.0,3451000.0,3451000.0,3451000.0
DeferredIncomeTaxLiabilitiesNet,190000.0,185000.0,130000.0,185000.0,256000.0
OtherLiabilitiesNoncurrent,125000.0,183000.0,125000.0,183000.0,125000.0
Liabilities,122729000.0,110129000.0,122729000.0,122729000.0,122729000.0
CommitmentsAndContingencies,,,,,
PreferredStockValue,0.0,0.0,0.0,0.0,0.0
CommonStockValue,347000.0,0.0,350000.0,344000.0,344000.0
AdditionalPaidInCapitalCommonStock,349080000.0,0.0,349080000.0,349080000.0,349080000.0
TreasuryStockValue,1821000.0,0.0,1821000.0,1821000.0,4401000.0
RetainedEarningsAccumulatedDeficit,-154644000.0,-144051000.0,-165924000.0,-145783000.0,-213353000.0
StockholdersEquity,201820000.0,201600000.0,197279000.0,201820000.0,194270000.0
LiabilitiesAndStockholdersEquity,324549000.0,311729000.0,324549000.0,275659000.0,324549000.0
LongTermDebtAndCapitalLeaseObligationsCurrent,,413000.0,,79443000.0,
MembersEquity,,212630000.0,,84968000.0,
MembersCapital,,,,212630000.0,
