,2019q2,2018q4,2019q3,2019q1,2019q4
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,289900000.0,273300000.0,303500000.0,289900000.0,299900000.0
CommonStockParOrStatedValuePerShare,0.01,0.01,0.01,0.01,0.01
CashAndCashEquivalentsAtCarryingValue,43900000.0,33200000.0,39100000.0,37200000.0,34000000.0
CommonStockSharesAuthorized,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0
AccountsReceivableNetCurrent,253400000.0,334000000.0,273700000.0,253400000.0,253400000.0
CommonStockSharesIssued,31741607.0,31741607.0,31741607.0,31741607.0,31741607.0
ContractWithCustomerAssetGrossCurrent,70300000.0,,83600000.0,90600000.0,70300000.0
CommonStockSharesOutstanding,31522377.0,31577182.0,31662736.0,31577182.0,31662834.0
TreasuryStockShares,219230.0,136389.0,78871.0,45897.0,78773.0
InventoryNet,226400000.0,256600000.0,260400000.0,206100000.0,264000000.0
OtherAssetsCurrent,45700000.0,48000000.0,45700000.0,45700000.0,57300000.0
AssetsCurrent,626800000.0,588600000.0,618500000.0,588600000.0,725100000.0
PropertyPlantAndEquipmentNet,239700000.0,238900000.0,265400000.0,233000000.0,264500000.0
Goodwill,342600000.0,321600000.0,516000000.0,239500000.0,516900000.0
IntangibleAssetsNetExcludingGoodwill,233900000.0,216800000.0,213900000.0,213900000.0,325900000.0
DeferredIncomeTaxAssetsNet,10900000.0,14400000.0,10600000.0,15000000.0,15000000.0
OtherAssetsNoncurrent,69900000.0,38200000.0,34000000.0,38100000.0,76400000.0
Assets,1521600000.0,1521200000.0,1442500000.0,1442500000.0,1918800000.0
DebtCurrent,0.0,100000.0,500000.0,500000.0,1600000.0
AccountsPayableCurrent,191200000.0,157100000.0,189100000.0,191200000.0,191200000.0
CustomerAdvancesCurrent,148600000.0,127600000.0,145800000.0,145800000.0,116500000.0
OtherLiabilitiesCurrent,150100000.0,146200000.0,167400000.0,101000000.0,147800000.0
LiabilitiesCurrent,453500000.0,441400000.0,485300000.0,441400000.0,485300000.0
LongTermDebtNoncurrent,387100000.0,372700000.0,387100000.0,372700000.0,768700000.0
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,70300000.0,62500000.0,68000000.0,85900000.0,72500000.0
OtherLiabilitiesNoncurrent,73200000.0,49500000.0,40700000.0,49500000.0,92400000.0
CommitmentsAndContingencies,,,,,
CommonStockValue,300000.0,300000.0,300000.0,300000.0,300000.0
TreasuryStockValue,19300000.0,4000000.0,19300000.0,4000000.0,14500000.0
AdditionalPaidInCapital,248500000.0,252200000.0,239300000.0,252200000.0,245900000.0
RetainedEarningsAccumulatedDeficit,416500000.0,354700000.0,416500000.0,416500000.0,416500000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-186500000.0,-140300000.0,-188900000.0,-140300000.0,-186500000.0
StockholdersEquity,419000000.0,432400000.0,476400000.0,,500000000.0
LiabilitiesAndStockholdersEquity,1521600000.0,1391400000.0,1912300000.0,1391400000.0,1918800000.0
AllowanceForDoubtfulAccountsReceivableCurrent,,3200000.0,,,
PreferredStockParOrStatedValuePerShare,,0.01,,0.01,
PreferredStockSharesAuthorized,,20000000.0,,20000000.0,
PreferredStockSharesIssued,,0.0,,0.0,
PreferredStockValue,,0.0,,,
AccruedSalariesCurrent,,,,46800000.0,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,441900000.0,
