,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,-1292229.0,-52498.0,-366335.0,,-539544.0
ShareBasedCompensation,25000.0,18750.0,12500.0,,18750.0
DepreciationDepletionAndAmortization,121839.0,112685.0,1753364.0,,2637593.0
AmortizationOfDeferredCharges,7080.0,30728.0,61104.0,,30728.0
EquityInEarningsOfUnconsolidatedJointVenture1,0.0,128250.0,0.0,,396979.0
EquityInLossesOfUnconsolidatedJointVenture,396979.0,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementLoss,2194.0,,,,
PaymentsForProceedsFromTenantAllowance,-22337.0,-29707.0,12579.0,,39080.0
IncreaseDecreaseInAccountsReceivable,40489.0,31048.0,53370.0,,125931.0
IncreaseDecreaseInDeferredLeasingFees,54562.0,37153.0,8869.0,,37153.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,57316.0,74169.0,144474.0,,38035.0
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,219225.0,140840.0,77844.0,,513874.0
IncreaseDecreaseInDueFromRelatedParties,609469.0,,183181.0,,113392.0
IncreaseDecreaseInSecurityDeposits,1849.0,0.0,3875.0,,20736.0
NetCashProvidedByUsedInOperatingActivities,-265745.0,-1151999.0,-203854.0,,-70065.0
PaymentsToAcquireInvestments,30809.0,5096676.0,4936598.0,,0.0
PaymentsForProceedsFromDepositsOnRealEstateAcquisitions,150000.0,,,,
InvestmentInFormerlyUnconsolidatedJointVenture,0.0,0.0,,,
InvestmentInUnconsolidatedJointVenture,-8700000.0,0.0,,,
NetCashProvidedByUsedInInvestingActivities,-21568048.0,-8941903.0,-4936598.0,,-6387743.0
ProceedsFromIssuanceOfCommonStock,36416537.0,11382247.0,20014134.0,,79915643.0
PaymentsForRepurchaseOfCommonStock,0.0,,0.0,,0.0
PaymentsOfDividendsCommonStock,304955.0,,692529.0,,1191245.0
ProceedsFromLoans,0.0,,0.0,,0.0
PaymentsForCommissions,1325852.0,1202355.0,1532921.0,,3189108.0
RepaymentsOfLinesOfCredit,0.0,,0.0,,10818750.0
PaymentsOfLoanCosts,70151.0,70151.0,19624.0,,19624.0
ProceedsFromNotesPayable,2520000.0,2520000.0,,,
EscrowedInvestorProceeds,-61224.0,-66134.0,-393844.0,,-66134.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-4566906.0,,3628925.0,,7180613.0
ProceedsFromLinesOfCredit,0.0,,0.0,,0.0
ChangeInSubscriptionsForCommonStock,16929.0,-37955.0,393844.0,,66139.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,5839035.0,,6060665.0,,9666353.0
NetCashProvidedByUsedInFinancingActivities,25712331.0,12148522.0,8769377.0,,12347354.0
CashAndCashEquivalentsPeriodIncreaseDecrease,3407295.0,7110033.0,,,
CashAndCashEquivalentsAtCarryingValue,5839035.0,2431740.0,,,
ChangeInDistributionsPayable,19875.0,46225.0,28599.0,,54490.0
InterestPaidNet,155416.0,190556.0,250957.0,,328480.0
IncreaseDecreaseInDividendsPayable,135537.0,,,,
DistributionsPaidInStock,192202.0,206233.0,502092.0,,1518467.0
NoncashOrPartNoncashDivestitureRealEstate,7050000.0,0.0,,,
NoncashOrPartNoncashDivestitureNotesPayableNet,0.0,0.0,,,
NoncashOrPartNoncashDivestitureOtherAssetsAndLiabilitiesNet,171635.0,0.0,,,
LiquidationBasisOfAccountingRemeasurementGainLossOnItemsPreviouslyNotRecognized,,-2194.0,,,
IncreaseDecreaseInDueToRelatedParties,,-547633.0,,,
PaymentsOfDividends,,551376.0,,,
ProceedsFromInsuranceSettlementFinancingActivities,,,0.0,,
PaymentsToAcquireRealEstate,,,,,5096676.0
