,2019q2,2018q4,2019q3,2019q1,2019q4
CommonStockParOrStatedValuePerShare,0.01,0.01,0.01,,0.01
CommonStockSharesAuthorized,900000000.0,900000000.0,900000000.0,,900000000.0
RealEstateInvestmentPropertyAtCost,34236062.0,7260560.0,34906254.0,,35498649.0
RealEstateInvestmentPropertyAccumulatedDepreciation,402855.0,402855.0,1209392.0,,3846985.0
RealEstateInvestmentPropertyNet,28465339.0,6857705.0,28465339.0,,28465339.0
CashAndCashEquivalentsAtCarryingValue,97810.0,9541773.0,11415859.0,,30485831.0
PreferredStockParOrStatedValuePerShare,0.01,0.01,0.01,,0.01
EquityMethodInvestments,8026720.0,,8026720.0,,8026720.0
PreferredStockSharesAuthorized,50000000.0,50000000.0,50000000.0,,50000000.0
PreferredStockSharesIssued,0.0,0.0,0.0,,0.0
RestrictedCashAndCashEquivalentsAtCarryingValue,33866.0,,50790.0,,50790.0
DeferredCostsLeasingNet,70266.0,,133932.0,,173512.0
PreferredStockSharesOutstanding,0.0,0.0,0.0,,0.0
AccountsAndOtherReceivablesNetCurrent,258979.0,134417.0,159102.0,,159102.0
PrepaidExpenseAndOtherAssetsCurrent,552048.0,137079.0,336522.0,,776191.0
DueFromRelatedParties,268908.0,268908.0,0.0,,62396.0
Assets,18287360.0,29929644.0,43502239.0,,43502239.0
NotesPayable,3480295.0,5958600.0,14086330.0,,14086330.0
AccountsPayableAndAccruedLiabilitiesCurrent,920922.0,490168.0,920922.0,,920922.0
CommonStockSharesSubscriptions,50790.0,33861.0,50790.0,,50790.0
CommonStockA,35917.0,,,,
SecurityDepositLiability,125916.0,52208.0,183250.0,,200111.0
CommonStockT,1297.0,,,,
Liabilities,3944224.0,3944224.0,7837465.0,,7896562.0
CommitmentsAndContingencies,,,,,
SpecialLimitedPartnershipInterests,1000.0,1000.0,1000.0,,1000.0
PreferredStockValue,0.0,0.0,0.0,,0.0
AdditionalPaidInCapital,34003619.0,28011303.0,34003619.0,,34003619.0
AccumulatedDistributionsInExcessOfNetIncome,2389537.0,,5723552.0,,5723552.0
StockholdersEquity,28317281.0,23280168.0,44731590.0,,64014438.0
LiabilitiesAndStockholdersEquity,18287360.0,29929644.0,43502239.0,,43502239.0
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,8423699.0,,,
EscrowDeposit,,100000.0,,,
LeaseCommissionsNet,,20339.0,,,
RetainedEarningsAccumulatedDeficit,,-4762250.0,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,209600.0,,
RestrictedCash,,,,,152900.0
