,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,52044000.0,,28681000.0,24251000.0,111212000.0
CostOfGoodsAndServicesSold,51633000.0,101110000.0,75119000.0,26330000.0,101817000.0
GrossProfit,2088000.0,13364000.0,6212000.0,2029000.0,10637000.0
SellingGeneralAndAdministrativeExpense,7894000.0,17773000.0,3864000.0,4072000.0,15274000.0
AmortizationOfIntangibleAssets,433000.0,1705000.0,427000.0,414000.0,1705000.0
GainLossonDispositionofAssetsOrImpairmentofAssets,29000.0,-4957000.0,,1400000.0,
GainOnInsuranceProceedsRelatedToDamagedProperty,1164000.0,,,,
OperatingIncomeLoss,-2451000.0,-5914000.0,-7495000.0,-1506000.0,-5914000.0
InvestmentIncomeInterest,2000.0,56000.0,0.0,9000.0,4000.0
InterestExpense,436000.0,2208000.0,1304000.0,444000.0,2139000.0
ForeignCurrencyTransactionGainLossBeforeTax,1000.0,114000.0,112000.0,1000.0,114000.0
OtherNonoperatingIncomeExpense,80000.0,593000.0,15000.0,316000.0,-117000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1224000.0,-13140000.0,-10727000.0,-1151000.0,-8207000.0
IncomeTaxExpenseBenefit,-237000.0,1069000.0,-816000.0,-240000.0,-701000.0
NetIncomeLoss,-2038000.0,-14209000.0,-7370000.0,-911000.0,-7170000.0
EarningsPerShareBasic,-0.37,-1.3,-0.81,-0.23,-1.35
EarningsPerShareDiluted,-0.37,-1.3,-1.78,-0.23,-1.35
WeightedAverageNumberOfSharesOutstandingBasic,5535000.0,5487000.0,5535000.0,5502000.0,5566000.0
WeightedAverageNumberOfDilutedSharesOutstanding,5519000.0,5523000.0,5571000.0,5535000.0,5523000.0
Revenues,,121458000.0,,,
GoodwillImpairmentLoss,,,8294000.0,,0.0
GainLossOnDispositionOfAssetsOrImpairmentOfAssets,,,282000.0,,
GainOnBusinessInterruptionInsuranceRecovery,,,3304000.0,,
GainLossOnDispositionOfAssetsImpairmentOfAssetsOrGainOnBusinessInterruptionInsuranceRecovery,,,,,7535000.0
