,2019q2,2018q4,2019q3,2019q1,2019q4
AllowanceForDoubtfulAccountsReceivableCurrent,8850000.0,8169000.0,7815000.0,8850000.0,8552000.0
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,1.0,1.0
PreferredStockSharesAuthorized,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0
CashAndCashEquivalentsAtCarryingValue,252657000.0,279872000.0,228159000.0,228159000.0,228159000.0
RestrictedCashAndCashEquivalentsAtCarryingValue,154599000.0,90919000.0,154599000.0,154599000.0,158865000.0
PreferredStockSharesIssued,0.0,0.0,0.0,0.0,0.0
PreferredStockSharesOutstanding,0.0,0.0,0.0,0.0,0.0
AccountsReceivableNetCurrent,125068000.0,114441000.0,128080000.0,124505000.0,123596000.0
PrepaidExpenseCurrent,19214000.0,12107000.0,17411000.0,19214000.0,12107000.0
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,1.0,0.001
OtherAssetsCurrent,15185000.0,6622000.0,17046000.0,15185000.0,15185000.0
CommonStockSharesAuthorized,125000000.0,125000000.0,125000000.0,125000000.0,125000000.0
AssetsCurrent,540753000.0,308579000.0,537467000.0,308579000.0,540753000.0
CommonStockSharesIssued,95991162.0,96588906.0,95991162.0,95991162.0,87153085.0
CommonStockSharesOutstanding,93650127.0,83180401.0,93650127.0,93650127.0,83180401.0
PropertyPlantAndEquipmentNet,153956000.0,148428000.0,156213000.0,153528000.0,148428000.0
TreasuryStockShares,1264934.0,2563602.0,2341035.0,2341035.0,3972684.0
OperatingAndFinanceLeasesRightofUseAsset,91023000.0,,99122000.0,,106942000.0
Goodwill,1053119000.0,1009462000.0,1053119000.0,751052000.0,1104006000.0
IntangibleAssetsNetExcludingGoodwill,287378000.0,252337000.0,287378000.0,252337000.0,252337000.0
DeferredIncomeTaxAssetsNet,42602000.0,44887000.0,42602000.0,44887000.0,35482000.0
OtherAssetsNoncurrent,20393000.0,18992000.0,20393000.0,11010000.0,11010000.0
Assets,2097773000.0,2038727000.0,2097773000.0,2097773000.0,2291910000.0
AccountsPayableCurrent,29756000.0,27422000.0,32673000.0,25312000.0,35677000.0
AccruedExpensesAndOtherCurrentLiabilities,85956000.0,79379000.0,95482000.0,79379000.0,79379000.0
ContractWithCustomerLiabilityCurrent,121536000.0,110507000.0,124726000.0,116622000.0,123062000.0
LongTermDebtCurrent,16133000.0,14116000.0,16133000.0,16133000.0,7500000.0
ConvertibleDebtCurrent,0.0,289868000.0,298927000.0,,302032000.0
CustomerRefundLiabilityCurrent,154601000.0,91010000.0,113358000.0,154601000.0,158870000.0
LiabilitiesCurrent,412232000.0,332907000.0,412232000.0,412232000.0,332907000.0
ContractWithCustomerLiabilityNoncurrent,4902000.0,5538000.0,3924000.0,4902000.0,4902000.0
OtherLongTermDebtNoncurrent,283659000.0,303261000.0,275701000.0,287582000.0,287582000.0
ConvertibleDebtNoncurrent,0.0,0.0,0.0,281199000.0,0.0
OperatingAndFinanceLeaseLiabilityNoncurrent,105795000.0,,113511000.0,,120527000.0
OtherLiabilitiesNoncurrent,37190000.0,36893000.0,37190000.0,37190000.0,19407000.0
Liabilities,1059041000.0,1014418000.0,1068804000.0,1034749000.0,1034749000.0
CommitmentsAndContingencies,,,,,
PreferredStockValue,0.0,0.0,0.0,0.0,0.0
CommonStockValue,96000.0,97000.0,96000.0,87000.0,96000.0
AdditionalPaidInCapitalCommonStock,1187683000.0,637851000.0,1189875000.0,1187683000.0,1187683000.0
TreasuryStockValue,33753000.0,61260000.0,65470000.0,65470000.0,65470000.0
RetainedEarningsAccumulatedDeficit,-47546000.0,-44372000.0,-58793000.0,-58793000.0,-58793000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1372000.0,207000.0,-2468000.0,-492000.0,-2488000.0
StockholdersEquity,501875000.0,1075723000.0,1085375000.0,326452000.0,501875000.0
LiabilitiesAndStockholdersEquity,2097773000.0,1516293000.0,2189123000.0,2097773000.0,1516293000.0
LongTermLineOfCredit,,0.0,,50000000.0,50000000.0
