,2019q2,2018q4,2019q3,2019q1,2019q4
PreferredStockParOrStatedValuePerShare,,0.001,,,
PreferredStockSharesAuthorized,,5000000.0,,,
PreferredStockSharesIssued,,0.0,,,
CashAndCashEquivalentsAtCarryingValue,,111810000.0,,,
InventoryNet,,58736000.0,,,
PreferredStockSharesOutstanding,,0.0,,,
CommonStockParOrStatedValuePerShare,,0.001,,,
AccountsReceivableNetCurrent,,14606000.0,,,
CommonStockSharesAuthorized,,230000000.0,,,
OtherAssetsCurrent,,11199000.0,,,
CommonStockSharesIssued,,120464712.0,,,
AssetsCurrent,,141566000.0,,,
CommonStockSharesOutstanding,,120384764.0,,,
PropertyPlantAndEquipmentNet,,3846000.0,,,
Goodwill,,3208000.0,,,
TreasuryStockShares,,79948.0,,,
OtherAssetsNoncurrent,,18318000.0,,,
Assets,,158872000.0,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,56691000.0,,,
LeaseIncentivePayableCurrent,,244000.0,,,
OtherLiabilitiesCurrent,,165000.0,,,
LiabilitiesCurrent,,57100000.0,,,
ConvertibleDebtNoncurrent,,132302000.0,,,
LongTermNotesPayable,,15000000.0,,,
IncentiveFromLessor,,834000.0,,,
DeferredIncomeTaxLiabilitiesNet,,0.0,,,
OtherLiabilitiesNoncurrent,,894000.0,,,
Liabilities,,206003000.0,,,
CommitmentsAndContingencies,,,,,
PreferredStockValue,,0.0,,,
CommonStockValue,,119000.0,,,
AdditionalPaidInCapitalCommonStock,,984681000.0,,,
TreasuryStockValue,,357000.0,,,
RetainedEarningsAccumulatedDeficit,,-998538000.0,,,
StockholdersEquity,,-54219000.0,,,
LiabilitiesAndStockholdersEquity,,151784000.0,,,
