,2019q2,2018q4,2019q3,2019q1,2019q4
CommonStockParOrStatedValuePerShare,0.01,0.01,,,0.01
CommonStockSharesAuthorized,90000000.0,90000000.0,,,90000000.0
CashAndCashEquivalentsAtCarryingValue,104146000.0,380223000.0,,,104310000.0
CommonStockSharesOutstanding,35526625.0,35798185.0,,,35213991.0
AccountsAndOtherReceivablesNetCurrent,218792000.0,218792000.0,,,233386000.0
TreasuryStockSharesAcquiredParValueMethod,1291441.0,1291441.0,,,1291441.0
TreasuryStockShares,2756419.0,2756419.0,,,2756419.0
DueFromRelatedPartiesCurrent,13594000.0,13029000.0,,,17735000.0
InventoryNet,125681000.0,117706000.0,,,114997000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,30348000.0,30348000.0,,,5350000.0
PrepaidExpenseAndOtherAssetsCurrent,47234000.0,47234000.0,,,42545000.0
AssetsCurrent,834399000.0,834399000.0,,,562316000.0
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,210162000.0,110637000.0,,,118203000.0
LandAndBuilding,243245000.0,243245000.0,,,244273000.0
FlightEquipmentGross,2511131000.0,,,,2511131000.0
PropertyPlantAndEquipmentOther,2491291000.0,2491291000.0,,,2497622000.0
PropertyPlantAndEquipmentGross,2761171000.0,2734536000.0,,,2741895000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,693151000.0,693151000.0,,,894350000.0
PropertyPlantAndEquipmentNet,2019942000.0,1886265000.0,,,1834180000.0
Goodwill,19907000.0,18778000.0,,,19798000.0
OtherAssetsNoncurrent,117027000.0,116506000.0,,,116267000.0
Assets,3047798000.0,3165002000.0,,,2792575000.0
AccountsPayableCurrent,101270000.0,103510000.0,,,101270000.0
EmployeeRelatedLiabilitiesCurrent,67334000.0,47011000.0,,,48151000.0
AccruedIncomeTaxesCurrent,6809000.0,6809000.0,,,8453000.0
AccrualForTaxesOtherThanIncomeTaxesCurrent,7378000.0,7378000.0,,,6729000.0
DeferredRevenueCurrent,15833000.0,13733000.0,,,6161000.0
AccruedMaintenanceAndRepairs,28555000.0,28555000.0,,,25788000.0
InterestPayableCurrent,18317000.0,16345000.0,,,17174000.0
OtherLiabilitiesCurrent,46679000.0,65978000.0,,,38679000.0
DeferredTaxLiabilitiesCurrent,830000.0,,,,
DebtCurrent,1475438000.0,56700000.0,,,1475438000.0
LiabilitiesCurrent,1786584000.0,329217000.0,,,1273063000.0
LongTermDebtNoncurrent,1150956000.0,1398911000.0,,,75789000.0
DefinedBenefitPensionPlanLiabilitiesNoncurrent,61647000.0,37034000.0,,,25726000.0
OtherLiabilitiesNoncurrent,36952000.0,31639000.0,,,36952000.0
DeferredIncomeTaxLiabilitiesNet,119057000.0,115192000.0,,,115192000.0
DeferredTaxLiabilitiesNoncurrent,154873000.0,,,,
CommitmentsAndContingencies,,,,,
RedeemableNoncontrollingInterestEquityCarryingAmount,15473000.0,,,,
CommonStockValue,385000.0,382000.0,,,386000.0
AdditionalPaidInCapital,860745000.0,852565000.0,,,862020000.0
RetainedEarningsAccumulatedDeficit,788834000.0,793783000.0,,,455598000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-286094000.0,-286094000.0,,,-310627000.0
TreasuryStockValue,184796000.0,184796000.0,,,184796000.0
StockholdersEquity,1170891000.0,1175840000.0,,,1176248000.0
MinorityInterest,7059000.0,7059000.0,,,1683000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1245841000.0,975181000.0,,,1126245000.0
LiabilitiesAndStockholdersEquity,3165002000.0,3165002000.0,,,3170359000.0
RestrictedCashCurrent,,,,,38910000.0
OperatingLeaseRightOfUseAsset,,,,,187961000.0
OperatingLeaseLiabilityCurrent,,,,,83630000.0
LongTermDebtCurrent,,,,,1418630000.0
OperatingLeaseLiabilityNoncurrent,,,,,0.0
LiabilitiesNotSubjecttoCompromise,,,,,1686546000.0
LiabilitiesSubjectToCompromise,,,,,0.0
Liabilities,,,,,1840232000.0
