,2019q2,2018q4,2019q3,2019q1,2019q4
SalesRevenueNetExcludingOperatingRevenueFromAffiliates,322118000.0,321580000.0,,,660046000.0
RevenueFromRelatedParties,13131000.0,17399000.0,,,59056000.0
ReimbursableRevenueFromNonAffiliates,12380000.0,15684000.0,,,16907000.0
Revenues,1086520000.0,373676000.0,,,349343000.0
DirectOperatingCosts,819307000.0,557268000.0,,,277217000.0
CostofReimbursableExpense1,44960000.0,27640000.0,,,15904000.0
DepreciationDepletionAndAmortization,30489000.0,61430000.0,,,30941000.0
SellingGeneralAndAdministrativeExpense,48622000.0,48622000.0,,,38839000.0
OperatingExpenses,361739000.0,361739000.0,,,1446241000.0
AssetImpairmentCharges,117220000.0,117220000.0,,,117220000.0
GainLossOnSaleOfPropertyPlantEquipment,-1293000.0,-8526000.0,,,-230000.0
EarningsFromUnconsolidatedAffiliates,2063000.0,-3113000.0,,,-1547000.0
IncomeLossFromSubsidiariesBeforeTax,6738000.0,,,,4317000.0
OperatingIncomeLossIncludingIncomeLossFromUnconsolidatedAffiliatesAndGainLossFromSaleOfPropertyPlantAndEquipment,-26235000.0,-37564000.0,,,-53403000.0
InterestIncomeExpenseNet,-34584000.0,-53577000.0,,,-53577000.0
OtherNonoperatingIncomeExpense,971000.0,-3204000.0,,,-3538000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-194220000.0,-194220000.0,,,-336299000.0
IncomeTaxExpenseBenefit,-15655000.0,2474000.0,,,-18506000.0
ProfitLoss,-176890000.0,-31396000.0,,,-332007000.0
NetIncomeLossAttributableToNoncontrollingInterest,243000.0,517000.0,,,55000.0
NetIncomeLoss,-32108000.0,-31209000.0,,,-30965000.0
TemporaryEquityAccretionToRedemptionValueAdjustment,0.0,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,-73940000.0,,,,
EarningsPerShareBasic,-1.17,-4.94,,,-4.93
EarningsPerShareDiluted,-2.22,-4.03,,,-0.89
CommonStockDividendsPerShareDeclared,0.34,,,,0.07
RestructuringCharges,,,,,0.0
ReorganizationItems,,,,,0.0
GainLossOnSaleOfBusiness,,,,,420000.0
