,2019q2,2018q4,2019q3,2019q1,2019q4
Revenues,493886000.0,519300000.0,989667000.0,1921507000.0,1487314000.0
CostOfGoodsAndServicesSold,466299000.0,1284021000.0,920097000.0,1780256000.0,1368683000.0
GrossProfit,18828000.0,96191000.0,29728000.0,194610000.0,47635000.0
SellingGeneralAndAdministrativeExpense,49301000.0,144529000.0,49365000.0,208463000.0,49187000.0
OperatingIncomeLoss,-27149000.0,-19637000.0,-21714000.0,70764000.0,-9635000.0
InvestmentIncomeInterest,2592000.0,1997000.0,2950000.0,9962000.0,2645000.0
InterestExpense,9424000.0,28058000.0,10199000.0,37742000.0,31005000.0
IncomeLossFromEquityMethodInvestments,-843000.0,-424000.0,-164000.0,-3783000.0,390000.0
OtherNonoperatingIncomeExpense,-8474000.0,5632000.0,7000.0,-8788000.0,-3660000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-43245000.0,-4844000.0,-45958000.0,,-63551000.0
IncomeTaxExpenseBenefit,5888000.0,70317000.0,14051000.0,18760000.0,21981000.0
ProfitLoss,-49133000.0,-1768000.0,-35182000.0,-212327000.0,-85532000.0
WeightedAverageNumberOfSharesOutstandingBasic,98714000.0,98533000.0,98929000.0,98496000.0,98858000.0
WeightedAverageNumberOfDilutedSharesOutstanding,98383000.0,98483000.0,98822000.0,98496000.0,98533000.0
EarningsPerShareBasic,-0.25,-0.02,-0.34,1.69,-0.67
EarningsPerShareDiluted,-0.25,-0.67,-0.34,-2.16,-0.67
Costofservicesandproductsadjusted,,1332238000.0,,,
CommonStockDividendsPerShareCashPaid,,0.15,,,
GoodwillImpairmentLoss,,,,76449000.0,
IncomeIncludingEquityAffiliateEarningsBeforeIncomeTaxes,,,,-17844000.0,
CommonStockDividendsPerShareDeclared,,,,0.96,
