,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,-9205000.0,-30230000.0,,-36548000.0,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.0,,,7894000.0,
IncomeLossFromContinuingOperations,-17620000.0,,,-44442000.0,
Depreciation,1635000.0,6638000.0,,7599000.0,
AmortizationOfIntangibleAssets,316000.0,935000.0,,809000.0,
OperatingLeaseCost,0.0,,,,
AmortizationOfFinancingCostsAndDiscounts,439000.0,1356000.0,,1837000.0,
PensionAndOtherPostretirementBenefitExpense,184000.0,520000.0,,700000.0,
ShareBasedCompensation,2091000.0,7365000.0,,8239000.0,
GainLossOnSaleOfPropertyPlantEquipment,4000.0,4000.0,,0.0,
ProvisionforRecoveryofDoubtfulAccounts,12000.0,-32000.0,,-32000.0,
InventoryWriteDown,472000.0,1669000.0,,1534000.0,
ProductWarrantyExpense,64000.0,605000.0,,325000.0,
IncreaseDecreaseInAccountsAndOtherReceivables,2843000.0,3662000.0,,9354000.0,
IncreaseDecreaseInInventories,4338000.0,9492000.0,,-5563000.0,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-237000.0,-145000.0,,-378000.0,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1041000.0,-13291000.0,,10986000.0,
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,315000.0,1817000.0,,2201000.0,
IncreaseDecreaseInEmployeeRelatedLiabilities,-251000.0,1190000.0,,1128000.0,
IncreaseDecreaseinOperatingLeaseLiabilities,-549000.0,,,,
IncreaseDecreaseInDeferredIncomeTaxes,-32000.0,789000.0,,88000.0,
IncreaseDecreaseInOtherNoncurrentLiabilities,-359000.0,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-9033000.0,,,-22808000.0,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,911000.0,,,-2750000.0,
NetCashProvidedByUsedInOperatingActivities,-9033000.0,-40046000.0,,-15006000.0,
PaymentsToAcquirePropertyPlantAndEquipment,2599000.0,3315000.0,,10266000.0,
ProceedsFromSaleOfPropertyPlantAndEquipment,8000.0,20000.0,,8000.0,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-702000.0,,,-1976000.0,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,0.0,,,-2418000.0,
NetCashProvidedByUsedInInvestingActivities,-702000.0,-9700000.0,,38753000.0,
RepaymentsOfDebt,232000.0,24000.0,,0.0,
ProceedsFromLinesOfCredit,5000000.0,15000000.0,,0.0,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-232000.0,,,22980000.0,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,-8000.0,,,-44000.0,
NetCashProvidedByUsedInFinancingActivities,4992000.0,23178000.0,,43285000.0,
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,110000.0,7000.0,,-214000.0,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-10019000.0,-26561000.0,,24763000.0,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,40103000.0,,,50122000.0,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsDisposalGroupIncludingDiscontinuedOperations,3930000.0,,,3930000.0,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,58028000.0,50122000.0,,8122000.0,
ImpairmentOfLeasehold,,179000.0,,86000.0,
IncreaseDecreaseInPensionPlanObligations,,-502000.0,,,
IncreaseDecreaseInOtherOperatingLiabilities,,7000.0,,-1153000.0,
PaymentsToAcquireBusinessesNetOfCashAcquired,,0.0,,0.0,
ProceedsFromDivestitureOfBusinesses,,1500000.0,,0.0,
ProceedsFromDebtNetOfIssuanceCosts,,0.0,,42991000.0,
ProceedsFromIssuanceOfCommonStock,,22974000.0,,23000000.0,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,229000.0,,326000.0,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,240000.0,
DeferredIncomeTaxExpenseBenefit,,,,0.0,
InterestPaid,,,,82000.0,
IncomeTaxesPaidNet,,,,49000.0,
CapitalExpendituresIncurredButNotYetPaid,,,,392000.0,
EquipmentPurchasedUnderCapitalLeaseNoncash,,,,1911000.0,
StockIssuedDuringPeriodValueAcquisitions,,,,0.0,
EscrowDepositsRelatedtoSaleofProductLine,,,,859000.0,
