,2019q2,2018q4,2019q3,2019q1,2019q4
PreferredStockParOrStatedValuePerShare,,0.01,,,
PreferredStockSharesAuthorized,,15000000.0,,,
CashAndCashEquivalentsAtCarryingValue,,3395900000.0,,,
PreferredStockSharesIssued,,0.0,,,
PreferredStockSharesOutstanding,,0.0,,,
ReceivablesNetCurrent,,773700000.0,,,
InventoryNet,,2168900000.0,,,
CommonStockParOrStatedValuePerShare,,0.01,,,
CommonStockSharesAuthorized,,2985000000.0,,,
PrepaidExpenseAndOtherAssetsCurrent,,653500000.0,,,
AssetsCurrent,,4654100000.0,,,
CommonStockSharesIssued,,862300000.0,,,
CommonStockSharesOutstanding,,564400000.0,,,
PropertyPlantAndEquipmentNet,,3100000.0,,,
TreasuryStockShares,,297900000.0,,,
CapitalizedComputerSoftwareNet,,814900000.0,,,
Goodwill,,3122400000.0,,,
IntangibleAssetsNetExcludingGoodwill,,8425500000.0,,,
OtherAssetsNoncurrent,,93100000.0,,,
Assets,,23894000000.0,,,
ClaimsAndRebatesPayable,,1927300000.0,,,
AccountsPayableCurrent,,24000000.0,,,
AccruedLiabilitiesCurrent,,2067000000.0,,,
ShortTermDebtandCurrentMaturitiesofLongTermDebt,,838100000.0,,,
LiabilitiesCurrent,,18691400000.0,,,
LongTermDebtNoncurrent,,14981500000.0,,,
DeferredIncomeTaxLiabilitiesNet,,1204000000.0,,,
OtherLiabilitiesNoncurrent,,270100000.0,,,
Liabilities,,34868800000.0,,,
CommitmentsAndContingencies,,,,,
PreferredStockValue,,0.0,,,
CommonStockValue,,8600000.0,,,
AdditionalPaidInCapitalCommonStock,,23537800000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-2900000.0,,,
RetainedEarningsAccumulatedDeficit,,16318600000.0,,,
StockholdersEquityAttributableToParentBeforeTreasuryStockAndNonControllingInterest,,39862100000.0,,,
TreasuryStockValue,,22153800000.0,,,
StockholdersEquity,,13677800000.0,,,
MinorityInterest,,0.0,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,18125300000.0,,,
LiabilitiesAndStockholdersEquity,,27487600000.0,,,
