,2019q2,2018q4,2019q3,2019q1,2019q4
AllowanceForDoubtfulAccountsReceivableCurrent,26347000.0,24455000.0,26584000.0,26347000.0,26584000.0
CashAndCashEquivalentsAtCarryingValue,406493000.0,267109000.0,127159000.0,267109000.0,224037000.0
AccountsReceivableNetCurrent,748143000.0,1433019000.0,843064000.0,1508370000.0,868861000.0
PreferredStockParOrStatedValuePerShare,0.001,,0.001,,0.001
PrepaidExpenseCurrent,98836000.0,115308000.0,99532000.0,98836000.0,120981000.0
PreferredStockSharesAuthorized,150000000.0,,150000000.0,,150000000.0
PreferredStockSharesIssued,0.0,,0.0,,0.0
OtherAssetsCurrent,74977000.0,59726000.0,26787000.0,58088000.0,26787000.0
PreferredStockSharesOutstanding,0.0,,0.0,,0.0
AssetsCurrent,1191971000.0,2078792000.0,1113685000.0,2067347000.0,2235017000.0
MachineryAndEquipmentGross,1014688000.0,1038835000.0,,1053016000.0,
PropertyPlantAndEquipmentOther,738124000.0,703832000.0,502202000.0,703832000.0,502202000.0
IndefiniteLivedIntangibleAssetsExcludingGoodwill,2417915000.0,2417830000.0,2282697000.0,2417915000.0,2277733000.0
OtherIndefiniteLivedIntangibleAssets,971163000.0,977152000.0,,971163000.0,
FiniteLivedIntangibleAssetsNet,439864000.0,171134000.0,2305407000.0,453284000.0,2238423000.0
Goodwill,4118312000.0,4043941000.0,3412753000.0,3412753000.0,3412753000.0
OperatingLeaseRightOfUseAsset,0.0,,900755000.0,,886333000.0
OtherAssetsNoncurrent,63203000.0,295998000.0,237841000.0,278267000.0,101738000.0
Assets,12269515000.0,7463669000.0,10997824000.0,7752209000.0,10934949000.0
AccountsPayableCurrent,49129000.0,49737000.0,47885000.0,49129000.0,49435000.0
OperatingLeaseLiabilityCurrent,366902000.0,,77050000.0,,77729000.0
AccruedLiabilitiesCurrent,171043000.0,764275000.0,338398000.0,769128000.0,213426000.0
InterestPayableCurrent,3108000.0,268102000.0,69473000.0,268102000.0,91379000.0
ContractWithCustomerIncludingOtherLiabilitiesCurrent,234672000.0,218654000.0,123143000.0,208195000.0,123143000.0
LongTermDebtCurrent,46744000.0,14972367000.0,53406000.0,14972367000.0,53705000.0
LiabilitiesCurrent,1247649000.0,430204000.0,725593000.0,1247649000.0,636560000.0
LongTermDebtNoncurrent,5277108000.0,0.0,5757097000.0,5277108000.0,5755305000.0
OperatingLeaseLiabilityNoncurrent,1669447000.0,,0.0,,794307000.0
DeferredIncomeTaxLiabilitiesNet,323434000.0,360429000.0,0.0,335015000.0,783856000.0
OtherLiabilitiesNoncurrent,489829000.0,498001000.0,55396000.0,489829000.0,58004000.0
LiabilitiesSubjectToCompromise,16480256000.0,0.0,16480256000.0,0.0,16480256000.0
CommitmentsAndContingencies,,,,,
MinorityInterest,30868000.0,41191000.0,30868000.0,41191000.0,30868000.0
PreferredStockValue,0.0,,0.0,,0.0
AdditionalPaidInCapital,2074632000.0,2074194000.0,2074632000.0,2074632000.0,2790175000.0
RetainedEarningsAccumulatedDeficit,-13330821000.0,-13560251000.0,-13345346000.0,-13345346000.0,-13345346000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-319284000.0,-322071000.0,-318030000.0,-318030000.0,-827000.0
TreasuryStockValue,2562000.0,2552000.0,2558000.0,2558000.0,2035000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-11566113000.0,-11344344000.0,-11771410000.0,-11344344000.0,2779115000.0
LiabilitiesAndStockholdersEquity,8022882000.0,11959312000.0,12269515000.0,7752209000.0,12269515000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,0.0,,1015800000.0
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,3351470000.0,,0.0
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,729816000.0,,729816000.0
SharesSubjectToMandatoryRedemptionSettlementTermsAmountNoncurrent,,,0.0,,60000000.0
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,0.0,,5872273000.0
CommonStockValue,,,92000.0,,92000.0
CommonStockSharesIssued,,,,,145885996.0
CommonStockSharesOutstanding,,,,,145885996.0
