,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,4911000000.0,5418000000.0,9946000000.0,5702000000.0,15037000000.0
CostOfGoodsAndServicesSold,4099000000.0,4503000000.0,8359000000.0,17651000000.0,12552000000.0
GrossProfit,812000000.0,895000000.0,880000000.0,826000000.0,2587000000.0
SellingGeneralAndAdministrativeExpense,505000000.0,521000000.0,584000000.0,2112000000.0,1596000000.0
AmortizationOfIntangibleAssets,20000000.0,18000000.0,36000000.0,79000000.0,58000000.0
RestructuringCharges,144000000.0,216000000.0,188000000.0,275000000.0,216000000.0
OperatingIncomeLoss,263000000.0,-30000000.0,-472000000.0,279000000.0,1147000000.0
NonoperatingIncomeExpense,130000000.0,-21000000.0,-82000000.0,-23000000.0,222000000.0
InterestExpense,51000000.0,141000000.0,52000000.0,192000000.0,148000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,342000000.0,268000000.0,-500000000.0,887000000.0,-277000000.0
IncomeTaxExpenseBenefit,-132000000.0,52000000.0,30000000.0,550000000.0,311000000.0
ProfitLoss,474000000.0,-329000000.0,546000000.0,216000000.0,216000000.0
NetIncomeLossAttributableToNoncontrollingInterest,3000000.0,24000000.0,5000000.0,40000000.0,6000000.0
NetIncomeLoss,471000000.0,210000000.0,-657000000.0,94000000.0,896000000.0
EarningsPerShareBasic,7.36,-5.18,1.04,2.66,5.62
EarningsPerShareDiluted,7.31,3.22,1.04,-2.72,3.22
CommonStockDividendsPerShareCashPaid,1.15,,1.2,,1.15
WeightedAverageNumberOfSharesOutstandingBasic,71200000.0,68200000.0,69100000.0,76100000.0,63800000.0
WeightedAverageNumberOfDilutedSharesOutstanding,64500000.0,74000000.0,70100000.0,67200000.0,64300000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,567000000.0,-573000000.0,99000000.0,,99000000.0
GoodwillAndIntangibleAssetImpairment,,0.0,0.0,747000000.0,0.0
CommonStockDividendsPerShareDeclared,,3.4,,,
GainLossOnSaleOfBusiness,,,-79000000.0,,0.0
