,2019q2,2018q4,2019q3,2019q1,2019q4
InterestPaidCapitalized,654000.0,1798000.0,1169000.0,2870000.0,2401000.0
IncomeLossAttributableToParent,62900000.0,,68960000.0,,80854000.0
DepreciationDepletionAndAmortization,90383000.0,285040000.0,166988000.0,387302000.0,249825000.0
AmortizationOfDebtDiscountPremium,468000.0,-2804000.0,-1878000.0,-12436000.0,1053000.0
AmortizationOfFinancingCosts,1787000.0,4909000.0,3551000.0,6601000.0,4909000.0
AmortizationOfAboveAndBelowMarketLeases,-4898000.0,-20644000.0,-9646000.0,-37730000.0,-14125000.0
ImpairmentOfRealEstate,15902000.0,44201000.0,6186000.0,5154000.0,16372000.0
GainLossOnDispositionOfRealEstateDiscontinuedOperations,7602000.0,159043000.0,39710000.0,209168000.0,46266000.0
ShareBasedCompensation,2641000.0,8006000.0,5611000.0,10477000.0,8847000.0
OtherNoncashIncomeExpense,-824000.0,-1836000.0,-1814000.0,-2511000.0,-2587000.0
GainsLossesonExtinguishmentofDebtIncludingDiscontinuedOperations,30000.0,488000.0,-677000.0,-37096000.0,-1620000.0
IncreaseDecreaseInAccountsAndOtherReceivables,816000.0,15675000.0,-8697000.0,-1566000.0,13532000.0
IncreaseDecreaseInDeferredChargesAndPrepaidExpensesNet,5309000.0,41760000.0,15054000.0,40575000.0,35840000.0
IncreaseDecreaseInOtherOperatingAssets,-82000.0,3753000.0,-42000.0,644000.0,74000.0
IncreaseDecreaseInOtherLiabilitiesAndDueToRelatedParties,35657000.0,22055000.0,17253000.0,5667000.0,22055000.0
NetCashProvidedByUsedInOperatingActivities,96838000.0,400182000.0,251007000.0,541689000.0,400182000.0
PaymentsToDevelopRealEstateAssets,77725000.0,140036000.0,169529000.0,202873000.0,282211000.0
ProceedsFromSaleMaturityAndCollectionsOfInvestments,104198000.0,676959000.0,239404000.0,102904000.0,239838000.0
PaymentsToAcquireMarketableSecurities,5246000.0,23998000.0,24202000.0,33096000.0,36045000.0
ProceedsFromSaleAndMaturityOfMarketableSecurities,4496000.0,20640000.0,13197000.0,30880000.0,47509000.0
NetCashProvidedByUsedInInvestingActivities,-31834000.0,480070000.0,107986000.0,-52874000.0,480070000.0
PrincipalPaymentsOfMortgagesCapitalLeasesAndNotesPayable,4858000.0,396356000.0,9356000.0,409575000.0,518308000.0
RepaymentsOfLinesOfCredit,0.0,548000000.0,35000000.0,840000000.0,74000000.0
ProceedsFromLinesOfCredit,0.0,215000000.0,35000000.0,500000000.0,215000000.0
RepaymentsOfUnsecuredDebt,50000000.0,790000000.0,200000000.0,0.0,500000000.0
PaymentsOfFinancingCosts,133000.0,11185000.0,440000.0,11142000.0,29017000.0
PaymentsOfCapitalDistribution,84097000.0,238106000.0,167772000.0,295205000.0,251334000.0
PaymentsForRepurchaseOfCommonStock,11586000.0,81935000.0,33265000.0,104700000.0,81935000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,1722000.0,2714000.0,1855000.0,3304000.0,1864000.0
NetCashProvidedByUsedInFinancingActivities,-112363000.0,-367835000.0,-397492000.0,-1271304000.0,-926010000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-47359000.0,,-9153000.0,,-45758000.0
CashAndCashEquivalentsAtCarryingValue,349000.0,19607000.0,10809000.0,41745000.0,19607000.0
RestrictedCashAndCashEquivalents,3057000.0,112040000.0,2447000.0,53839000.0,2409000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,3406000.0,65019000.0,13256000.0,110990000.0,31481000.0
InterestPaid,51168000.0,173079000.0,87170000.0,212889000.0,134507000.0
ProfitLoss,,288730000.0,,366284000.0,
Gainlossondisposalofinvestmentsinunconsolidatedjointventures,,4556000.0,,0.0,
PaymentsToAcquireRealEstate,,8994000.0,79634000.0,46833000.0,8994000.0
ProceedsFromDivestitureOfInterestInJointVenture,,0.0,,0.0,
ProceedsFromUnsecuredLinesOfCredit,,1193916000.0,399216000.0,1094648000.0,771623000.0
PaymentsToMinorityShareholders,,0.0,,1390000.0,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,39149000.0,,-60012000.0,
Contributionstounconsolidatedjointventure,,,,0.0,
IncomeTaxesPaid,,,,2180000.0,
