,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,-9055000.0,-24374000.0,-24060000.0,-28321000.0,-9055000.0
DepreciationDepletionAndAmortization,5169000.0,17481000.0,10818000.0,,16808000.0
DeferredIncomeTaxesAndTaxCredits,72000.0,-207000.0,-120000.0,-2182000.0,-207000.0
ProvisionForDoubtfulAccountsAndOtherReserves,335000.0,1062000.0,811000.0,1688000.0,1240000.0
ShareBasedCompensation,8635000.0,28316000.0,18069000.0,37219000.0,28316000.0
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,0.0,,150000.0,,225000.0
OperatingLeaseRightofUseAssetAmortization,1465000.0,,0.0,,0.0
NoncashInterestExpense,0.0,312000.0,218000.0,332000.0,0.0
GainLossOnDispositionOfAssets1,-5000.0,-294000.0,,-311000.0,
IncreaseDecreaseInAccountsReceivable,-9044000.0,9496000.0,4491000.0,4391000.0,9496000.0
IncreaseDecreaseInPrepaidExpense,157000.0,1070000.0,2882000.0,-4000.0,1879000.0
IncreaseDecreaseInOtherCurrentAssets,3493000.0,167000.0,29711000.0,-87000.0,915000.0
IncreaseDecreaseInOtherNoncurrentAssets,-263000.0,36000.0,-1406000.0,1644000.0,-1897000.0
IncreaseDecreaseInAccountsPayable,-5578000.0,8109000.0,-232000.0,-4552000.0,8109000.0
IncreaseDecreaseInEmployeeRelatedLiabilities,275000.0,-2835000.0,106000.0,1152000.0,1740000.0
IncreaseDecreaseinOperatingLeaseLiabilities,0.0,,0.0,,0.0
IncreaseDecreaseInAccruedLiabilities,917000.0,-1081000.0,39047000.0,1531000.0,32799000.0
IncreaseDecreaseInOtherNoncurrentLiabilities,270000.0,795000.0,393000.0,1118000.0,113000.0
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3443000.0,16913000.0,7224000.0,24833000.0,
PaymentsToAcquirePropertyPlantAndEquipment,2905000.0,13088000.0,5405000.0,16639000.0,8150000.0
PaymentsToAcquireEquityMethodInvestments,23174000.0,,23174000.0,,23174000.0
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-26079000.0,-15194000.0,-28579000.0,-19809000.0,
ProceedsFromStockOptionsExercised,681000.0,71868000.0,2835000.0,9112000.0,2857000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,543000.0,2293000.0,1043000.0,1312000.0,2449000.0
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-51000.0,86962000.0,1792000.0,9221000.0,
NetCashProvidedByUsedInContinuingOperations,-1940000.0,19987000.0,-19563000.0,-1634000.0,
CashAndCashEquivalentsAtCarryingValue,179898000.0,107721000.0,176565000.0,196128000.0,197762000.0
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,334000.0,443000.0,807000.0,1890000.0,1409000.0
CapitalExpendituresIncurredButNotYetPaid,176000.0,909000.0,245000.0,312000.0,624000.0
ProceedsReceivablefromIssuanceofSharesunderIncentiveandSharebasedCompensationPlansIncludingStockOptions,0.0,8000.0,0.0,,
TaxesPayableRelatedtoTaxWithholdingforSharebasedCompensation,0.0,39000.0,0.0,,0.0
ProceedsFromIssuanceOfCommonStock,,0.0,,17398000.0,
NoncashorPartNoncashReceivablesfromDisposalofCapitalizedFacilityLease,,700000.0,,,0.0
IncomeLossFromEquityMethodInvestments,,,0.0,,-737000.0
AssetImpairmentandLossonDispositionofAssets,,,143000.0,,1109000.0
DepreciationDepletionandAmortizationOperatingActivities,,,,23169000.0,
AdjustmentOfWarrantsGrantedForServices,,,,46000.0,
ProceedsfromLeaseObligationExit,,,,0.0,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,0.0,
PaymentsforRepurchaseofStockOptionAwards,,,,0.0,
ProceedsFromBuildToSuitLeaseFinancingObligations,,,,1521000.0,
InterestPaidNet,,,,2099000.0,
IncomeTaxesPaid,,,,82000.0,
CapitalLeaseObligationsDerecognition,,,,6889000.0,
RecognitionofWarrantAssetandRelatedLiability,,,,1231000.0,
BusinessCombinationContingentConsiderationLiability,,,,0.0,
NetCashProvidedByUsedInOperatingActivities,,,,,7251000.0
NetCashProvidedByUsedInInvestingActivities,,,,,-31324000.0
NetCashProvidedByUsedInFinancingActivities,,,,,408000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,,,,,19987000.0
